Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0010008~endosome membrane	3	2.11267605634	0.603168329738	NM_001029885, NM_017966, NM_001243961	131	114	7347	1.47589393331	1.0	0.998161022411	99.9989093203
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	3	2.11267605634	0.610152443946	NM_144488, NM_015173, NM_004327	120	122	7107	1.45635245902	1.0	0.999708034719	99.9993577273
KEGG_PATHWAY	hsa05231:Choline metabolism in cancer	2	1.40845070423	0.614690938463	NM_001105540, NM_004095	57	52	3107	2.09649122807	1.0	0.994728299549	99.9974209791
GOTERM_CC_DIRECT	GO:0005634~nucleus	52	36.6197183099	0.614699290929	NM_006014, NM_003407, NM_019554, NM_001099285, NM_013342, NM_004965, NM_006885, NM_001282568, NM_017621, NM_080593, NM_032440, NM_018648, NM_001002880, NM_015173, NM_001320415, NM_001301129, NM_001172132, NM_001190316, NM_001007026, NM_033113, NM_006233, NM_001105540, NM_004090, NM_001308226, NM_001029885, NM_001039690, NM_001281444, NM_031918, NM_001040011, NM_001184783, NM_138701, NM_005225, NM_001320327, NM_144631, NM_175055, NM_024707, NM_003517, NM_006848, NM_018337, NM_001190946, NM_003083, NM_030895, NM_005022, NM_003520, NM_004642, NM_001300981, NM_014760, NM_000421, NM_017550, NM_020195, NM_138336, NM_001319658	131	2947	7347	0.989605161932	1.0	0.998102800395	99.9992425145
GOTERM_BP_DIRECT	GO:0045815~positive regulation of gene expression, epigenetic	2	1.40845070423	0.616101276041	NM_001301129, NM_170783	122	55	7039	2.09806259314	1.0	0.999997101857	99.9999333883
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	2	1.40845070423	0.616101276041	NM_004327, NM_001172132	122	55	7039	2.09806259314	1.0	0.999997101857	99.9999333883
GOTERM_CC_DIRECT	GO:0030133~transport vesicle	2	1.40845070423	0.619995512092	NM_022089, NM_001172132	131	54	7347	2.07718405428	1.0	0.997843090541	99.9993616465
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	2	1.40845070423	0.629289311108	NM_003820, NM_004327	122	57	7039	2.02444636181	1.0	0.99999760393	99.9999603695
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	5	3.52112676056	0.63177584282	NM_006848, NM_005225, NM_006885, NM_001002880, NM_001080547	122	251	7039	1.14933707792	1.0	0.999997136726	99.99996414
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	2	1.40845070423	0.635500440082	NM_005225, NM_004327	57	55	3107	1.98213716108	1.0	0.994797516308	99.998605779
GOTERM_CC_DIRECT	GO:0000932~cytoplasmic mRNA processing body	2	1.40845070423	0.639959218665	NM_003407, NM_001331017	131	57	7347	1.96785857774	1.0	0.998099109651	99.9996724206
GOTERM_CC_DIRECT	GO:0005929~cilium	2	1.40845070423	0.639959218665	NM_145058, NM_017425	131	57	7347	1.96785857774	1.0	0.998099109651	99.9996724206
KEGG_PATHWAY	hsa05168:Herpes simplex infection	3	2.11267605634	0.639962323906	NM_004965, NM_003820, NM_001243961	57	119	3107	1.37417072092	1.0	0.993633183228	99.9987836097
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	4	2.81690140845	0.640796574963	NM_174983, NM_022089, NM_178582, NM_001243961	131	185	7347	1.21262636682	1.0	0.99770527564	99.9996817157
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	3	2.11267605634	0.642152985558	NM_053045, NM_005225, NM_017425	122	126	7039	1.3737314598	1.0	0.999997416006	99.9999765476
KEGG_PATHWAY	hsa04070:Phosphatidylinositol signaling system	2	1.40845070423	0.642188505399	NM_001105540, NM_001190316	57	56	3107	1.94674185464	1.0	0.992133187729	99.9988643836
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	2	1.40845070423	0.648756005791	NM_001331017, NM_004095	57	57	3107	1.91258848877	1.0	0.990979303275	99.9990750842
GOTERM_CC_DIRECT	GO:0036064~ciliary basal body	2	1.40845070423	0.652686550298	NM_145058, NM_001002880	131	59	7347	1.90115150731	1.0	0.997713615803	99.9997900641
GOTERM_CC_DIRECT	GO:0005813~centrosome	6	4.22535211268	0.669479023575	NM_138701, NM_006848, NM_145058, NM_014700, NM_001077268, NM_001071775	131	318	7347	1.05818810313	1.0	0.997914691407	99.9998862347
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	5	3.52112676056	0.669493864048	NM_005022, NM_001308226, NM_001300981, NM_003873, NM_001172132	131	256	7347	1.09539002863	1.0	0.997500157008	99.9998862978
GOTERM_BP_DIRECT	GO:0007507~heart development	2	1.40845070423	0.683288554756	NM_006742, NM_005694	122	66	7039	1.74838549429	1.0	0.999999257165	99.9999961773
GOTERM_MF_DIRECT	GO:0016301~kinase activity	3	2.11267605634	0.688524979818	NM_001105540, NM_004327, NM_001281444	120	141	7107	1.26010638298	1.0	0.999938124887	99.9999627926
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	3	2.11267605634	0.688524979818	NM_001080547, NM_001320415, NM_031918	120	141	7107	1.26010638298	1.0	0.999938124887	99.9999627926
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	5	3.52112676056	0.694000094256	NM_020444, NM_001145165, NM_017621, NM_014631, NM_020195	122	272	7039	1.0606014947	1.0	0.999999356015	99.999997707
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	2	1.40845070423	0.694185526122	NM_005022, NM_004327	122	68	7039	1.69696239151	1.0	0.999999163281	99.9999977276
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	4	2.81690140845	0.703968375564	NM_003407, NM_006885, NM_004327, NM_001331017	120	215	7107	1.10186046512	1.0	0.999941019987	99.9999804867
GOTERM_MF_DIRECT	GO:0017137~Rab GTPase binding	2	1.40845070423	0.710327843876	NM_014700, NM_015173	120	73	7107	1.62260273973	1.0	0.999929369067	99.9999851875
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	4	2.81690140845	0.717825981844	NM_033625, NM_005022, NM_007260, NM_000992	122	214	7039	1.078443389	1.0	0.999999573354	99.9999993122
KEGG_PATHWAY	hsa03008:Ribosome biogenesis in eukaryotes	2	1.40845070423	0.71890303164	NM_018648, NM_013248	57	69	3107	1.57996440376	1.0	0.995756880941	99.9999216133
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	3	2.11267605634	0.720566262542	NM_003820, NM_012083, NM_024299	122	146	7039	1.18554906804	1.0	0.999999501522	99.999999405
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	3	2.11267605634	0.724359317673	NM_005225, NM_001320327, NM_001320415	120	151	7107	1.17665562914	1.0	0.999932154252	99.9999921123
GOTERM_BP_DIRECT	GO:0006368~transcription elongation from RNA polymerase II promoter	2	1.40845070423	0.729477536985	NM_006233, NM_001301129	122	75	7039	1.53857923497	1.0	0.999999550381	99.9999996324
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	2	1.40845070423	0.738797225871	NM_001331017, NM_004095	122	77	7039	1.49861613796	1.0	0.999999604648	99.9999997816
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	2	1.40845070423	0.739072700134	NM_015173, NM_004095	57	73	3107	1.49339101178	1.0	0.996081290945	99.9999656437
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	11	7.74647887324	0.739421192893	NM_033113, NM_013342, NM_032440, NM_005225, NM_003083, NM_006885, NM_030895, NM_001320415, NM_144631, NM_017621, NM_017550	122	677	7039	0.937465191176	1.0	0.999999503213	99.9999997892
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	4	2.81690140845	0.743815713434	NM_033625, NM_005022, NM_007260, NM_000992	120	229	7107	1.03449781659	1.0	0.999944845886	99.9999968849
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	3	2.11267605634	0.752243449107	NM_003520, NM_175055, NM_080593	57	147	3107	1.11242391694	1.0	0.996015814232	99.9999806444
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	3	2.11267605634	0.755384593246	NM_006742, NM_001002880, NM_013248	131	152	7347	1.10692044998	1.0	0.999390221632	99.9999972456
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	2	1.40845070423	0.757795501511	NM_001105540, NM_138383	131	79	7347	1.41984732824	1.0	0.999287988799	99.9999975631
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	34	23.9436619718	0.759088526773	NM_001282670, NM_144488, NM_001099285, NM_013248, NM_001016, NM_013342, NM_138701, NM_004965, NM_005225, NM_006885, NM_175055, NM_024707, NM_080593, NM_018648, NM_001002880, NM_001301129, NM_001320415, NM_001190316, NM_001007026, NM_006233, NM_058219, NM_001105540, NM_001190946, NM_003083, NM_004090, NM_003520, NM_001308226, NM_014700, NM_014760, NM_170783, NM_005730, NM_138336, NM_002434, NM_004095	131	2040	7347	0.934732824427	1.0	0.999156676948	99.9999977191
GOTERM_CC_DIRECT	GO:0009986~cell surface	3	2.11267605634	0.764966641648	NM_001007237, NM_178582, NM_003873	131	155	7347	1.08549618321	1.0	0.999098547449	99.9999983194
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	3	2.11267605634	0.769528478962	NM_002975, NM_001172132, NM_138336	122	161	7039	1.07509418593	1.0	0.999999827312	99.999999966
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	2	1.40845070423	0.772997081652	NM_006233, NM_001301129	122	85	7039	1.35756991321	1.0	0.9999998089	99.9999999728
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	2	1.40845070423	0.772997081652	NM_001331017, NM_013248	122	85	7039	1.35756991321	1.0	0.9999998089	99.9999999728
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	2	1.40845070423	0.779597666716	NM_024527, NM_007260	120	89	7107	1.3308988764	1.0	0.999973472282	99.9999995384
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	2	1.40845070423	0.783484343619	NM_001080547, NM_001320415	57	83	3107	1.31346438385	1.0	0.997050504474	99.9999956516
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	2	1.40845070423	0.788392166764	NM_058219, NM_003407	122	89	7039	1.29655553509	1.0	0.999999880214	99.9999999904
KEGG_PATHWAY	hsa01100:Metabolic pathways	11	7.74647887324	0.79181941191	NM_001193375, NM_004074, NM_001308426, NM_006233, NM_001105540, NM_005694, NM_133443, NM_001301129, NM_170783, NM_001323544, NM_173216	57	666	3107	0.900295031874	1.0	0.996830815568	99.9999971852
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	2	1.40845070423	0.795295447343	NM_001331017, NM_004095	57	86	3107	1.26764585883	1.0	0.99633272341	99.9999976642
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	4	2.81690140845	0.800904510482	NM_033625, NM_005022, NM_007260, NM_000992	131	239	7347	0.938643840429	1.0	0.999506817417	99.999999784
GOTERM_BP_DIRECT	GO:0006367~transcription initiation from RNA polymerase II promoter	2	1.40845070423	0.812882403143	NM_006233, NM_001301129	122	96	7039	1.20201502732	1.0	0.999999955259	99.9999999985
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	2	1.40845070423	0.812882403143	NM_003820, NM_001172132	122	96	7039	1.20201502732	1.0	0.999999955259	99.9999999985
KEGG_PATHWAY	hsa05164:Influenza A	2	1.40845070423	0.8204488433	NM_013248, NM_001243961	57	93	3107	1.1722316544	1.0	0.997155847719	99.9999994534
GOTERM_CC_DIRECT	GO:0005815~microtubule organizing center	2	1.40845070423	0.825045676442	NM_006742, NM_014700	131	97	7347	1.15637050445	1.0	0.999670804776	99.9999999563
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	45	31.6901408451	0.8286921162	NM_020444, NM_003407, NM_144488, NM_145058, NM_001099285, NM_001281444, NM_013248, NM_001329455, NM_013342, NM_033625, NM_138701, NM_005694, NM_004965, NM_006885, NM_007260, NM_175055, NM_017621, NM_024707, NM_080593, NM_004707, NM_006848, NM_053004, NM_002975, NM_001320415, NM_001077268, NM_001331017, NM_014631, NM_001007026, NM_138689, NM_001105540, NM_001190946, NM_003083, NM_004090, NM_014501, NM_005022, NM_003520, NM_001308226, NM_001144875, NM_014760, NM_000421, NM_001029885, NM_138336, NM_017425, NM_004095, NM_001319658	131	2752	7347	0.91707072164	1.0	0.99963579806	99.9999999663
GOTERM_MF_DIRECT	GO:0044212~transcription regulatory region DNA binding	2	1.40845070423	0.82951127232	NM_006885, NM_144631	120	104	7107	1.13894230769	1.0	0.99999348453	99.9999999823
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	14	9.85915492958	0.829602027549	NM_001016, NM_058219, NM_003407, NM_005022, NM_001308226, NM_001002913, NM_001300981, NM_001282568, NM_000992, NM_001142641, NM_000980, NM_019554, NM_001331017, NM_001318252	120	957	7107	0.866405433647	1.0	0.999990676364	99.9999999824
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	5	3.52112676056	0.831994622908	NM_001193375, NM_004074, NM_001184783, NM_032683, NM_001167947	131	324	7347	0.865493355951	1.0	0.999596189369	99.9999999735
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	2	1.40845070423	0.832408339093	NM_020444, NM_020195	120	105	7107	1.1280952381	1.0	0.999988204369	99.9999999857
GOTERM_CC_DIRECT	GO:0030529~intracellular ribonucleoprotein complex	2	1.40845070423	0.840182742823	NM_003407, NM_001282568	131	102	7347	1.0996856758	1.0	0.999608933931	99.9999999857
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	3	2.11267605634	0.841331573444	NM_006233, NM_001301129, NM_024707	122	189	7039	0.915820973198	1.0	0.999999988632	99.9999999999
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	2	1.40845070423	0.843068488484	NM_001553, NM_001172132	122	106	7039	1.08861738324	1.0	0.999999986416	99.9999999999
GOTERM_CC_DIRECT	GO:0005829~cytosol	33	23.2394366197	0.845179620473	NM_003407, NM_144488, NM_145058, NM_013248, NM_003873, NM_001329455, NM_001016, NM_033625, NM_004327, NM_001317980, NM_000980, NM_001145165, NM_024707, NM_004707, NM_001270639, NM_001002880, NM_015173, NM_001301129, NM_001331017, NM_001172132, NM_058219, NM_004090, NM_005022, NM_001308226, NM_153033, NM_014700, NM_001300981, NM_000992, NM_005475, NM_012083, NM_001029885, NM_004095, NM_001319658	131	2072	7347	0.89322924342	1.0	0.999590731298	99.9999999904
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	3	2.11267605634	0.8554039436	NM_003820, NM_014501, NM_178582	120	201	7107	0.883955223881	1.0	0.999993439068	99.9999999978
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	2	1.40845070423	0.87141524423	NM_022089, NM_003873	131	114	7347	0.983929288871	1.0	0.999772188953	99.999999999
GOTERM_MF_DIRECT	GO:0003723~RNA binding	5	3.52112676056	0.871631543306	NM_033625, NM_001308226, NM_000992, NM_001080547, NM_000980	120	368	7107	0.8046875	1.0	0.999995525444	99.9999999995
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease (NAFLD)	2	1.40845070423	0.874407614414	NM_001193375, NM_004074	57	112	3107	0.973370927318	1.0	0.99893688824	99.9999999896
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	4	2.81690140845	0.87560934354	NM_003811, NM_001308426, NM_013342, NM_015124	122	286	7039	0.806947151209	1.0	0.999999998085	100.0
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	2	1.40845070423	0.883545102805	NM_004090, NM_001320415	57	116	3107	0.939806412583	1.0	0.998958331314	99.9999999955
GOTERM_CC_DIRECT	GO:0005730~nucleolus	9	6.33802816901	0.887719235726	NM_058219, NM_006233, NM_033625, NM_013342, NM_006885, NM_001282568, NM_001301129, NM_170783, NM_001029885	131	638	7347	0.79115317428	1.0	0.999841064307	99.9999999998
KEGG_PATHWAY	hsa05010:Alzheimer's disease	2	1.40845070423	0.892028809285	NM_001193375, NM_004074	57	120	3107	0.908479532164	1.0	0.998978363767	99.999999998
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	13	9.15492957746	0.894970386905	NM_001193375, NM_001184783, NM_001308426, NM_033625, NM_005694, NM_032683, NM_005225, NM_001002913, NM_133443, NM_001127393, NM_019557, NM_001320327, NM_001329455	131	909	7347	0.802080971456	1.0	0.999852585678	99.9999999999
GOTERM_BP_DIRECT	GO:0045087~innate immune response	2	1.40845070423	0.897225613775	NM_138689, NM_004707	122	130	7039	0.88764186633	1.0	0.999999999575	100.0
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	3	2.11267605634	0.899871807475	NM_003407, NM_004090, NM_005225	120	228	7107	0.779276315789	1.0	0.999998536441	100.0
