AccNum,Energy
NM_032109,-30.39
NM_023067,-201.75
NM_181671,-460.28
NM_194293,-55.12
NM_006771,-134.66
NM_001261,-60.11
NM_001270448,-226.27
NM_016154,-90.66
NM_001331076,-133.09
NM_004578,-165.21
NM_002277,-5.28
NM_001308122,-147.58
NM_002280,-12.15
NM_021013,-0.11
NM_003770,-9.39
NM_001207006,-8.74
NM_001293070,-225.38
NM_001822,-172.92
NM_005633,-17.85
NM_022789,-103.19
NM_001185156,-89.3
NM_145659,-3.78
NM_018402,-5.63
NM_001243952,-206.98
NM_033337,-14.66
NM_021913,-107.32
NM_001172895,-400.19
NM_001267549,-77.07
NM_000502,-47.04
NM_005535,-54.43
NM_024496,-474.4
NM_001559,-279.68
NM_001183,-25.04
NM_005765,-39.4
NM_032377,-21.0
NM_207043,-40.91
NM_002582,-74.18
NM_139249,-1.34
NM_007300,-87.76
NM_001353334,-8.64
NM_018622,-12.86
NM_207311,-12.42
NM_001103175,-16.28
NM_001256385,-60.79
NM_001004723,-23.07
NM_001190702,-197.94
NM_001005241,-11.69
NM_020731,-7.2
NM_017907,-85.11
NM_001024675,-499.88
NM_005469,-39.81
NM_003250,-319.37
NM_001037162,-97.8
NM_007274,-205.69
NM_152331,-117.08
NM_006821,-58.65
NM_006387,-36.24
NM_004756,-97.23
NM_001198568,-211.26
NM_006606,-34.98
NM_001114,-118.67
NM_021116,-7.63
NM_020546,-42.87
NM_001320613,-261.17
NM_030615,-86.63
NM_194313,-62.6
NM_017576,-94.34
NM_001320316,-66.34
NM_001115,-112.92
NM_006910,-523.77
NM_138555,-98.08
NM_001256270,-159.53
NM_001284201,-254.38
NM_001257357,-24.81
NM_001193532,-6.54
NM_001204887,-189.47
NM_001277127,-22.19
NM_000936,-7.27
NM_001142556,-56.47
NM_001005922,-0.25
NM_001112736,-41.3
NM_032341,-115.47
NM_001081550,-5.03
NM_001321784,-284.19
NM_003930,-128.89
NM_001012989,-8.54
NM_003726,-45.19
NM_020374,-40.6
NM_001355479,-45.58
NM_021970,-102.13
NM_020828,-26.98
NM_006297,-32.23
NM_001100119,-148.76
NM_005431,-33.27
NM_001114735,-40.75
NM_001318012,-94.67
NM_012399,-43.68
NM_020429,-210.59
NM_001013628,-61.69
NM_001300942,-43.62
NM_001204180,-152.2
NM_197947,-45.71
NM_001329868,-629.87
NM_020160,-280.24
NM_170677,-217.29
NM_004539,-88.39
NM_018899,-315.97
NM_001013631,-69.38
NM_000146,-63.63
NM_003234,-145.59
NM_000508,-23.82
NM_001038618,-194.89
NM_001146181,-16.74
NM_005214,-36.19
NM_003227,-9.76
NM_153605,-70.99
NM_004119,-48.18
NM_004125,-29.15
NM_152663,-174.07
NM_001350530,-60.48
NM_017550,-24.79
NM_001322321,-169.45
NM_194312,-35.52
NM_001355236,-23.16
NM_015659,-25.55
NM_006999,-56.27
NM_001349553,-295.5
NM_017631,-108.16
NM_001322168,-22.8
NM_006737,-11.85
NM_153443,-21.56
NM_032737,-16.21
NM_001039775,-55.62
NM_001560,-16.74
NM_005573,-423.32
NM_001167575,-307.57
NM_001318514,-160.36
NM_030811,-14.88
NM_001286748,-6.41
NM_032014,-13.26
NM_001024736,-129.88
NM_020191,-0.0
NM_001897,-31.83
NM_018997,-174.99
NM_000922,-182.15
NM_001270476,-260.91
NM_006246,-285.39
NM_000344,-57.59
NM_016568,-139.59
NM_006244,-329.64
NM_001352913,-64.84
NM_016309,-64.26
NM_014793,-45.2
NM_003403,-303.86
NM_206923,-163.41
NM_018649,-194.51
NM_005746,-142.33
NM_001017991,-21.73
NM_001494,-104.02
NM_025211,-227.34
NM_001146686,-13.73
NM_001017990,-0.04
NM_001297772,-193.54
NM_018211,-32.74
NM_000513,-29.56
NM_031886,-201.72
NM_002233,-409.93
NM_005675,-77.72
NM_004974,-248.97
NM_002232,-124.4
NM_001256798,-105.13
NM_181644,-46.27
NM_024694,-6.69
NM_015203,-226.53
NM_001081461,-150.82
NM_001171941,-78.51
NM_024886,-26.75
NM_014943,-201.84
NM_015035,-92.78
NM_001323918,-26.01
NM_001017926,-272.95
NM_001329597,-92.74
NM_014359,-36.74
NM_001346557,-348.86
NM_015551,-204.69
NM_020166,-65.09
NM_019601,-13.18
NM_001164444,-16.39
NM_001348161,-140.09
NM_024974,-9.64
NM_182496,-94.24
NM_181426,-42.16
NM_198839,-555.44
NM_001093,-0.0
NM_001080791,-117.01
NM_025055,-146.99
NM_001355224,-581.65
NM_203374,-2.28
NM_004474,-1034.94
NM_001104587,-196.71
NM_080654,-25.26
NM_144682,-90.07
NM_000300,-90.87
NM_012096,-81.39
NM_001251905,-111.72
NM_016353,-249.85
NM_014589,-7.11
NM_012400,-22.94
NM_022819,-37.78
NM_133489,-138.08
NM_015955,-231.92
NM_006459,-162.97
NM_002079,-82.21
NM_001164435,-0.34
NM_007175,-43.29
NM_181619,-4.41
NM_032504,-28.85
NM_005632,-212.18
NM_001321270,-279.41
NM_144575,-47.75
NM_144691,-104.6
NM_007058,-2.74
NM_023083,-109.63
NM_000767,-0.0
NM_013373,-61.2
NM_001008783,-94.56
NM_007001,-41.56
NM_015139,-184.25
NM_001866,-22.13
NM_014362,-114.69
NM_001303477,-71.14
NM_001145901,-56.46
NM_153612,-6.57
NM_006040,-270.32
NM_001324122,-786.14
NM_006043,-25.04
NM_005114,-140.06
NM_018090,-35.6
NM_001330526,-62.44
NM_001093730,-17.56
NM_004093,-32.26
NM_201274,-44.76
NM_058186,-73.44
NM_002934,-18.84
NM_012118,-106.2
NM_001039803,-167.4
NM_001286086,-8.08
NM_015905,-110.33
NM_001145033,-185.4
NM_001144936,-4.75
NM_001080446,-5.13
NM_001034852,-137.53
NM_178829,-9.21
NM_017736,-84.05
NM_000422,-40.28
NM_015453,-161.01
NM_001321478,-299.24
NM_012124,-151.55
NM_052844,-52.67
NM_022126,-48.7
NM_001165974,-8.0
NM_005937,-2.69
NM_001014336,-3.03
NM_003369,-114.7
NM_005934,-89.77
NM_004529,-121.78
NM_001109878,-40.74
NM_022750,-392.87
NM_139281,-31.79
NM_031302,-335.62
NM_001010983,-427.52
NM_031964,-14.0
NM_001012361,-110.14
NM_012278,-10.53
NM_018945,-71.71
NM_012368,-8.01
NM_007035,-151.24
NM_001281432,-32.5
NM_001317009,-101.56
NM_006349,-177.1
NM_001077710,-103.1
NM_002909,-22.49
NM_006507,-20.58
NM_145260,-135.65
NM_001286841,-199.27
NM_002348,-22.55
NM_001135993,-260.13
NM_001146197,-37.85
NM_004286,-39.65
NM_133644,-42.34
NM_023080,-21.2
NM_001184796,-45.76
NM_014170,-14.59
NM_018905,-14.36
NM_018900,-38.41
NM_018909,-35.91
NM_018907,-14.95
NM_130807,-129.41
NM_001416,-58.6
NM_003844,-45.15
NM_017858,-24.17
NM_177965,-12.61
NM_001145350,-49.55
NM_004326,-221.95
NM_018645,-129.19
NM_052906,-350.59
NM_001130845,-144.91
NM_005178,-31.42
NM_001008269,-49.58
NM_001001786,-80.82
NM_203411,-0.11
NM_001804,-45.93
NM_181605,-0.0
NM_024663,-49.88
NM_001265,-173.73
NM_024734,-61.8
NM_024509,-160.57
NM_020737,-240.12
NM_014360,-77.43
NM_139160,-141.24
NM_181705,-36.86
NM_152447,-759.53
NM_001164841,-91.29
NM_032970,-96.33
NM_001164165,-57.05
NM_001076680,-40.72
NM_003317,-100.7
NM_024869,-64.53
NM_033176,-0.13
NM_001166175,-116.41
NM_014290,-110.96
NM_001277444,-15.39
NM_207341,-2.24
NM_003612,-14.2
NM_007155,-160.25
NM_003460,-168.83
NM_021186,-92.35
NM_003141,-25.93
NM_001290322,-758.47
NM_016816,-81.81
NM_005078,-575.56
NM_006187,-39.2
NM_002535,-50.59
NM_006928,-25.92
NM_032646,-7.9
NM_001300846,-126.95
NM_001039165,-132.28
NM_001278655,-94.91
NM_001010870,-127.06
NM_016512,-59.88
NM_052920,-257.76
NM_001081552,-59.88
NM_004435,-75.44
NM_003733,-107.64
NM_001143986,-43.11
NM_001319,-282.38
NM_001031812,-279.75
NM_022048,-166.95
NM_030666,-107.69
NM_178510,-32.21
NM_006919,-37.32
NM_001143818,-82.0
NM_002639,-45.69
NM_002974,-34.98
NM_003784,-106.72
NM_001297699,-470.56
NM_032673,-8.22
NM_144664,-170.56
NM_001143912,-48.02
NM_001199662,-5.46
NM_032373,-185.0
NM_001171171,-104.52
NM_181657,-677.18
NM_001005333,-96.1
NM_001098409,-42.38
NM_001272061,-89.77
NM_030939,-133.01
NM_021100,-32.54
NM_133631,-445.89
NM_001287593,-198.05
NM_017820,-104.93
NM_001193362,-164.48
NM_001286441,-115.82
NM_024837,-42.74
NM_001170700,-10.02
NM_003155,-81.55
NM_203413,-89.77
NM_001288726,-15.09
NM_018091,-45.85
NM_012158,-196.23
NM_003640,-242.51
NM_002690,-76.54
NM_020437,-191.14
NM_001349321,-173.94
NM_014376,-87.06
NM_001351224,-122.18
NM_012161,-78.5
NM_001927,-21.31
NM_001278716,-183.52
NM_138815,-86.19
NM_199286,-32.25
NM_003472,-84.4
NM_207344,-32.67
NM_018189,-9.69
NM_032546,-75.66
NM_002872,-38.41
NM_001351937,-239.35
NM_198489,-29.97
NM_014315,-201.19
NM_020440,-118.84
NM_172193,-38.49
NM_182492,-1140.95
NM_018449,-32.37
NM_001171203,-153.17
NM_030961,-93.08
NM_145306,-59.99
NM_003265,-19.28
NM_015338,-196.65
NM_003730,-223.79
NM_030632,-11.22
NM_018263,-115.79
NM_016063,-36.89
NM_198527,-9.15
NM_014830,-66.73
NM_001080412,-295.45
NM_000621,-207.52
NM_001256760,-300.56
NM_000867,-123.88
NM_020644,-243.27
NM_024019,-146.78
NM_001330660,-268.82
NM_014383,-117.24
NM_001345927,-86.98
NM_001099270,-46.77
NM_001122770,-118.31
NM_004939,-132.95
NM_001286792,-205.44
NM_181727,-274.39
NM_153270,-273.47
NM_148674,-21.22
NM_001323252,-199.11
NM_031955,-84.06
NM_002562,-49.86
NM_001270550,-191.44
NM_001168215,-28.3
NM_174927,-32.26
NM_145263,-169.17
NM_019072,-94.02
NM_014573,-59.51
NM_001081675,-4.7
NM_198154,-28.97
NM_001199707,-183.8
NM_005875,-62.03
NM_001079675,-164.07
NM_024114,-23.75
NM_020358,-88.19
NM_001256599,-97.37
NM_033452,-14.44
NM_017583,-205.4
NM_025188,-276.02
NM_152616,-67.95
NM_138800,-39.51
NM_001286633,-135.35
NM_033549,-368.61
NM_001354599,-139.23
NM_006650,-144.54
NM_001253676,-235.69
NM_144976,-88.44
NM_001131025,-314.37
NM_021134,-50.54
NM_000288,-52.33
NM_000287,-25.69
NM_005547,-16.48
NM_001159352,-135.69
NM_018400,-417.15
NM_138961,-82.48
NM_022351,-100.43
NM_000820,-80.58
NM_020711,-83.56
NM_181654,-41.46
NM_000789,-7.7
NM_001082486,-128.05
NM_001003803,-288.49
NM_014607,-153.23
NM_001271208,-56.6
NM_001195833,-25.32
NM_002395,-104.01
NM_001351934,-154.45
NM_002396,-151.32
NM_001282619,-217.93
NM_003716,-151.35
NM_002069,-176.27
NM_001303474,-160.56
NM_005797,-156.51
NM_001329993,-115.36
NM_013254,-85.82
NM_003953,-98.33
NM_017900,-149.25
NM_001198986,-15.5
NM_012256,-53.23
NM_001145526,-13.82
NM_001038705,-19.07
NM_012151,-2.08
NM_012341,-22.77
NM_170589,-52.95
NM_001126106,-104.24
NM_006079,-95.1
NM_004143,-296.16
NM_016500,-82.52
NM_001349247,-78.72
NM_020957,-219.1
NM_002622,-6.45
NM_014641,-177.88
NM_013443,-101.71
NM_002624,-40.95
NM_002623,-54.07
NM_001185181,-79.34
NM_001330358,-60.54
NM_002127,-50.94
NM_007157,-71.02
NM_001258446,-181.69
NM_004820,-95.11
NM_032803,-50.5
NM_001098410,-35.45
NM_001477,-8.56
NM_001098406,-43.08
NM_001351395,-808.09
NM_005516,-36.86
NM_001198939,-82.78
NM_001302621,-116.62
NM_006248,-7.62
NM_001098408,-35.45
NM_001127199,-45.07
NM_001098418,-35.45
NM_001098405,-54.66
NM_032237,-97.38
NM_015253,-149.76
NM_014653,-417.12
NM_015562,-25.26
NM_003325,-136.89
NM_004292,-42.45
NM_198868,-17.06
NM_024832,-91.42
NM_001242581,-40.93
NM_001350520,-173.25
NM_016373,-173.59
NM_014765,-101.11
NM_001017,-1.75
NM_006660,-121.44
NM_001015,-21.86
NM_001203245,-106.1
NM_001021,-54.24
NM_002289,-4.09
NM_001308226,-64.36
NM_001025071,-115.9
NM_001124758,-117.66
NM_006012,-51.99
NM_001252597,-61.16
NM_024419,-15.28
NM_032498,-52.15
NM_139282,-18.78
NM_001317061,-404.98
NM_014572,-146.94
NM_001350339,-342.93
NM_198129,-135.38
NM_005388,-82.33
NM_000138,-206.84
NM_002892,-99.84
NM_004094,-48.01
NM_001258394,-210.96
NM_001346116,-30.02
NM_003125,-9.11
NM_025248,-120.02
NM_002190,-4.93
NM_001009611,-17.15
NM_001354872,-715.19
NM_001024613,-19.93
NM_001878,-109.02
NM_214461,-228.45
NM_001130012,-76.06
NM_001145531,-234.23
NM_001242885,-104.86
NM_153366,-135.23
NM_001185106,-223.27
NM_018390,-117.82
NM_001172630,-225.22
NM_001098491,-102.48
NM_000015,-31.26
NM_001297734,-83.78
NM_017879,-103.81
NM_001352130,-122.48
NM_001146175,-40.04
NM_178160,-21.5
NM_001242924,-178.71
NM_021244,-157.53
NM_001287011,-148.36
NM_022157,-100.58
NM_016656,-261.79
NM_001042539,-121.4
NM_000322,-109.75
NM_001351304,-252.75
NM_006237,-118.58
NM_004575,-113.33
NM_002700,-27.08
NM_001288702,-30.18
NM_178026,-19.91
NM_018298,-73.79
NM_001099781,-106.15
NM_006989,-21.48
NM_001009812,-215.67
NM_002890,-106.99
NM_001303246,-15.13
NM_001320821,-706.1
NM_004740,-558.53
NM_001278344,-345.37
NM_005704,-81.64
NM_133170,-96.86
NM_002850,-120.65
NM_002849,-177.75
NM_019096,-31.43
NM_004924,-45.29
NM_001318808,-415.11
NM_003379,-97.29
NM_207007,-68.41
NM_002841,-317.98
NM_001012973,-149.14
NM_001323354,-583.88
NM_002839,-264.53
NM_002838,-59.51
NM_001109754,-8.51
NM_002836,-212.69
NM_014671,-195.47
NM_030667,-232.28
NM_002846,-123.42
NM_001105244,-274.26
NM_001258397,-61.42
NM_001291981,-136.45
NM_001166269,-104.65
NM_002842,-24.79
NM_032439,-107.5
NM_001267774,-120.26
NM_001874,-18.78
NM_001287525,-148.99
NM_173077,-11.45
NM_001304,-29.75
NM_001873,-156.52
NM_001200,-355.24
NM_020459,-64.0
NM_001014448,-395.24
NM_001199744,-18.7
NM_016134,-93.04
NM_152589,-49.04
NM_001284280,-480.45
NM_001122964,-184.55
NM_207319,-10.81
NM_001282680,-150.51
NM_152343,-35.19
NM_001164116,-68.8
NM_198486,-94.93
NM_001304771,-10.67
NM_013240,-4.85
NM_023004,-111.49
NM_001081563,-195.54
NM_032701,-109.41
NM_017935,-123.81
NM_001040261,-432.02
NM_173502,-21.5
NM_001282062,-87.76
NM_207370,-149.25
NM_001281439,-110.32
NM_006521,-152.54
NM_206997,-0.0
NM_001286837,-330.28
NM_004407,-23.18
NM_001201536,-73.46
NM_015703,-15.72
NM_199243,-46.82
NM_001278472,-286.38
NM_014603,-232.3
NM_001301015,-289.89
NM_001130083,-83.28
NM_001089584,-215.52
NM_080721,-0.74
NM_025241,-52.67
NM_000130,-53.95
NM_032042,-80.78
NM_001172567,-80.13
NM_001033045,-166.09
NM_001330700,-114.47
NM_001291291,-129.13
NM_015853,-82.21
NM_001145306,-256.79
NM_001204425,-30.37
NM_001350338,-286.47
NM_022475,-240.03
NM_030763,-85.64
NM_006353,-93.82
NM_001201362,-74.06
NM_173528,-33.16
NM_004965,-106.89
NM_007117,-186.0
NM_001077637,-220.74
NM_001696,-53.03
NM_014218,-12.73
NM_002463,-28.06
NM_002869,-271.53
NM_016577,-146.43
NM_001144925,-363.34
NM_001300850,-13.6
NM_001100588,-139.29
NM_001042573,-0.0
NM_006614,-260.73
NM_014171,-36.84
NM_012420,-106.94
NM_001318063,-267.17
NM_001289758,-137.32
NM_001547,-43.28
NM_001270930,-150.64
NM_001329990,-152.15
NM_014660,-199.18
NM_001288984,-131.86
NM_001353775,-155.0
NM_001258353,-146.28
NM_005101,-39.15
NM_001172674,-146.0
NM_032514,-66.13
NM_001004343,-16.15
NM_022818,-106.06
NM_001012728,-12.89
NM_152394,-32.9
NM_178311,-83.71
NM_001191055,-164.97
NM_001282879,-17.14
NM_001018024,-266.02
NM_023070,-97.01
NM_006914,-183.38
NM_024332,-52.66
NM_021259,-69.88
NM_018188,-68.37
NM_145202,-27.08
NM_001493,-212.76
NM_012097,-184.81
NM_001002880,-48.89
NM_001143968,-188.03
NM_018235,-120.41
NM_001098784,-152.55
NM_020992,-141.91
NM_152517,-6.3
NM_003223,-87.21
NM_001329642,-170.21
NM_001166034,-18.6
NM_014211,-73.81
NM_001006657,-41.14
NM_005557,-42.65
NM_002275,-70.09
NM_153490,-10.23
NM_000223,-5.04
NM_018383,-69.91
NM_000421,-2.87
NM_004961,-25.41
NM_000815,-45.82
NM_153266,-47.82
NM_001351095,-79.13
NM_001276374,-51.86
NM_002276,-40.1
NM_001270837,-139.78
NM_031213,-244.74
NM_001025780,-309.7
NM_021214,-47.23
NM_022574,-441.49
NM_015575,-105.86
NM_001047980,-100.92
NM_001143987,-56.88
NM_001303103,-687.19
NM_001143989,-57.45
NM_001330381,-378.16
NM_001122838,-115.06
NM_017832,-48.35
NM_001282748,-416.91
NM_003126,-37.52
NM_052961,-59.13
NM_024037,-50.54
NM_001202473,-78.55
NM_152419,-15.42
NM_014637,-73.53
NM_001128834,-71.89
NM_002668,-57.15
NM_001099286,-159.01
NM_001254,-81.35
NM_006573,-64.39
NM_013252,-57.07
NM_020123,-114.25
NM_001862,-4.87
NM_001080418,-138.58
NM_145858,-74.17
NM_013342,-149.61
NM_001199877,-373.19
NM_153325,-9.7
NM_015312,-4.3
NM_018933,-79.93
NM_018932,-44.72
NM_018930,-42.73
NM_006405,-209.99
NM_001354955,-237.11
NM_018935,-62.49
NM_018934,-269.09
NM_001040443,-143.56
NM_002566,-67.52
NM_004800,-83.09
NM_001305082,-121.53
NM_003960,-63.44
NM_001282735,-145.73
NM_014902,-267.35
NM_001002915,-112.28
NM_173647,-51.57
NM_001160170,-229.3
NM_001200016,-169.23
NM_022159,-76.09
NM_014597,-18.57
NM_001350698,-91.81
NM_001322402,-259.48
NM_001008701,-137.02
NM_147196,-72.07
NM_152390,-34.55
NM_144584,-182.3
NM_012306,-75.06
NM_019606,-192.1
NM_032461,-20.3
NM_001202234,-411.04
NM_001142645,-34.84
NM_001006946,-200.35
NM_152599,-121.89
NM_016564,-72.42
NM_004978,-381.07
NM_001105281,-15.32
NM_001134398,-16.95
NM_004255,-61.0
NM_001033026,-71.64
NM_014206,-20.42
NM_152766,-16.95
NM_022755,-144.86
NM_001270374,-122.01
NM_001146683,-119.21
NM_153237,-13.07
NM_001098621,-202.24
NM_152833,-278.04
NM_001017969,-104.52
NM_002507,-68.93
NM_024811,-27.22
NM_001300947,-57.14
NM_001083619,-167.21
NM_006693,-72.42
NM_001321834,-519.71
NM_001322272,-195.67
NM_018025,-143.42
NM_001193282,-71.62
NM_021079,-13.07
NM_001916,-29.77
NM_001010926,-24.11
NM_003550,-122.56
NM_006111,-165.53
NM_001607,-87.63
NM_002111,-72.68
NM_002551,-6.3
NM_018690,-5.76
NM_001284246,-292.14
NM_001639,-29.68
NM_015073,-240.89
NM_020808,-67.72
NM_003866,-243.88
NM_001944,-27.79
NM_015072,-110.82
NM_014640,-159.74
NM_001350214,-196.92
NM_001130918,-10.1
NM_001130144,-111.27
NM_001349220,-317.94
NM_206943,-10.58
NM_031949,-27.26
NM_000683,-9.33
NM_018085,-24.09
NM_001008409,-163.94
NM_001304331,-214.17
NM_001286,-66.12
NM_001265588,-186.0
NM_016169,-73.98
NM_005883,-108.45
NM_001114633,-23.56
NM_024420,-51.04
NM_213600,-33.75
NM_178034,-43.28
NM_001330314,-385.94
NM_017877,-31.4
NM_001029858,-106.76
NM_001317721,-304.23
NM_173508,-216.31
NM_017515,-156.39
NM_001355292,-216.1
NM_018328,-255.76
NM_003925,-157.07
NM_178868,-146.69
NM_017934,-106.05
NM_001323949,-407.42
NM_020827,-70.82
NM_001281453,-71.34
NM_003927,-124.28
NM_144673,-58.32
NM_052999,-32.35
NM_017801,-91.42
NM_032581,-104.77
NM_001321628,-178.71
NM_001288746,-185.92
NM_130783,-72.1
NM_001100917,-16.73
NM_001143674,-74.77
NM_080629,-122.18
NM_080680,-103.1
NM_001270879,-176.41
NM_139319,-114.87
NM_012338,-171.42
NM_014399,-121.81
NM_001351267,-114.22
NM_012339,-60.49
NM_012466,-52.7
NM_012171,-146.28
NM_020695,-68.5
NM_001288804,-18.64
NM_015523,-66.84
NM_001199053,-166.56
NM_020385,-133.87
NM_001126121,-70.34
NM_031481,-195.6
NM_001282726,-114.62
NM_001324315,-385.91
NM_014252,-172.43
NM_001282197,-97.67
NM_001160210,-95.97
NM_003705,-48.52
NM_003562,-128.02
NM_001270888,-114.61
NM_001278235,-48.95
NM_006001,-41.34
NM_207312,-39.24
NM_080386,-86.13
NM_139276,-120.21
NM_020903,-117.92
NM_001355213,-11.09
NM_001308317,-190.74
NM_025004,-102.23
NM_018456,-31.65
NM_001114938,-30.53
NM_004544,-43.48
NM_001193375,-128.49
NM_018838,-11.64
NM_015965,-4.19
NM_001042476,-157.99
NM_001306076,-74.09
NM_001320917,-226.88
NM_001281448,-32.93
NM_031434,-241.66
NM_023074,-94.79
NM_001353189,-233.87
NM_177538,-254.22
NM_002258,-7.69
NM_014699,-97.56
NM_001308392,-229.57
NM_014369,-61.09
NM_001330219,-158.66
NM_153324,-74.09
NM_002153,-54.97
NM_001159677,-188.69
NM_152577,-13.09
NM_001318809,-66.43
NM_017924,-55.51
NM_001034173,-59.34
NM_012190,-153.3
NM_017661,-284.1
NM_017666,-65.68
NM_080764,-318.36
NM_080740,-81.54
NM_003380,-164.68
NM_001322845,-166.66
NM_052847,-112.53
NM_001098722,-254.19
NM_005274,-138.82
NM_053064,-193.59
NM_004964,-15.95
NM_053276,-77.67
NM_001282478,-38.19
NM_016371,-36.56
NM_032313,-31.38
NM_001349798,-624.86
NM_001007027,-23.16
NM_001352422,-351.03
NM_000349,-88.55
NM_004960,-40.92
NM_001354345,-256.77
NM_174914,-50.38
NM_001006941,-70.41
NM_019109,-14.51
NM_001352262,-75.65
NM_178536,-0.5
NM_013338,-31.58
NM_012288,-90.06
NM_058004,-43.95
NM_007191,-154.05
NM_003149,-72.53
NM_020315,-34.31
NM_152608,-18.92
NM_005514,-16.51
NM_001324288,-242.75
NM_145059,-23.08
NM_012434,-69.0
NM_024769,-168.12
NM_001142749,-103.12
NM_001178055,-48.28
NM_005744,-159.69
NM_000069,-110.93
NM_057749,-45.02
NM_002195,-29.2
NM_001238,-93.73
NM_001008388,-63.86
NM_019066,-32.3
NM_001265587,-27.42
NM_004663,-48.7
NM_020982,-396.56
NM_014845,-109.52
NM_004218,-47.04
NM_181453,-68.92
NM_024523,-199.79
NM_017752,-42.93
NM_021101,-93.44
NM_001171092,-192.26
NM_001306,-101.69
NM_001305,-110.51
NM_001130861,-415.19
NM_021195,-8.63
NM_001307,-421.36
NM_175062,-65.72
NM_152545,-54.32
NM_001282862,-45.89
NM_002113,-15.94
NM_152251,-0.0
NM_018086,-79.31
NM_001300804,-200.9
NM_001042507,-1.01
NM_001193434,-209.65
NM_052928,-89.15
NM_006062,-8.24
NM_002363,-106.74
NM_001321007,-278.11
NM_198274,-24.13
NM_020197,-15.98
NM_001271752,-75.86
NM_033296,-308.05
NM_000185,-15.9
NM_001197123,-179.79
NM_001287482,-212.46
NM_002198,-86.84
NM_014982,-279.43
NM_004031,-171.24
NM_024953,-18.19
NM_001347928,-64.03
NM_002460,-53.56
NM_006084,-45.63
NM_002163,-20.11
NM_033387,-91.15
NM_021184,-345.4
NM_001320302,-331.68
NM_002349,-32.63
NM_001040061,-53.16
NM_032167,-32.02
NM_001318088,-531.79
NM_024798,-30.72
NM_001162407,-165.3
NM_153337,-61.72
NM_001042633,-44.73
NM_020666,-45.22
NM_030918,-0.98
NM_014035,-122.48
NM_001317781,-87.07
NM_000395,-91.64
NM_006774,-0.68
NM_001321381,-1.06
NM_004852,-7.01
NM_004498,-40.4
NM_015937,-32.49
NM_001320627,-406.93
NM_000518,-10.91
NM_001159323,-156.09
NM_001042483,-90.62
NM_001321170,-63.81
NM_015368,-221.01
NM_153702,-44.06
NM_001256795,-127.04
NM_139170,-220.56
NM_001040425,-8.68
NM_181842,-89.09
NM_014415,-92.96
NM_004778,-27.17
NM_001287603,-103.29
NM_006006,-159.56
NM_001143823,-202.92
NM_006352,-167.88
NM_031451,-196.66
NM_006869,-114.68
NM_001353454,-94.38
NM_001346712,-135.19
NM_016277,-317.21
NM_152320,-117.85
NM_001330306,-249.22
NM_152290,-54.32
NM_001320526,-259.48
NM_007242,-50.6
NM_001037814,-16.71
NM_139167,-186.36
NM_001329595,-110.97
NM_018143,-22.28
NM_021633,-119.34
NM_012250,-174.98
NM_020805,-110.4
NM_030624,-102.59
NM_152449,-131.37
NM_001202554,-277.94
NM_144602,-24.34
NM_021123,-24.13
NM_032552,-26.45
NM_001271909,-87.07
NM_006428,-29.85
NM_018073,-141.72
NM_182985,-93.9
NM_004958,-56.91
NM_198562,-83.67
NM_003362,-92.78
NM_001258025,-126.06
NM_015469,-79.59
NM_018207,-251.0
NM_207123,-189.18
NM_173547,-32.69
NM_014818,-58.19
NM_001004342,-15.4
NM_014282,-84.24
NM_001195541,-198.62
NM_017646,-1.32
NM_002544,-56.63
NM_005546,-17.57
NM_000963,-35.68
NM_005014,-70.05
NM_001257177,-30.25
NM_033067,-15.29
NM_080827,-28.28
NM_001304367,-59.44
NM_198545,-63.03
NM_173538,-8.2
NM_001351574,-4.46
NM_001199479,-64.26
NM_153689,-74.57
NM_001013649,-34.43
NM_002483,-33.32
NM_001029870,-34.51
NM_001293163,-69.63
NM_033119,-146.01
NM_016256,-4.49
NM_001007189,-737.35
NM_001305206,-154.9
NM_016427,-158.9
NM_014034,-121.84
NM_000229,-1.58
NM_000208,-236.36
NM_001123065,-7.37
NM_001024607,-4.54
NM_001135242,-280.52
NM_001278939,-167.34
NM_006345,-70.23
NM_005338,-24.52
NM_000372,-17.06
NM_001354103,-468.51
NM_001010846,-7.33
NM_006073,-83.26
NM_020781,-338.66
NM_014755,-144.13
NM_013368,-71.25
NM_019605,-120.58
NM_005611,-64.37
NM_001040118,-83.76
NM_182572,-108.54
NM_197966,-171.6
NM_001304787,-153.56
NM_001242575,-12.83
NM_138796,-7.11
NM_001167676,-70.78
NM_001033564,-151.74
NM_016173,-252.78
NM_001044264,-31.53
NM_001114632,-13.61
NM_001318396,-194.5
NM_014634,-63.59
NM_001039888,-497.05
NM_001323585,-247.02
NM_017970,-87.27
NM_152901,-23.42
NM_152430,-50.95
NM_005484,-5.05
NM_001350601,-79.51
NM_003063,-57.04
NM_003620,-103.95
NM_020219,-218.72
NM_013379,-8.13
NM_004610,-98.97
NM_014720,-323.48
NM_006023,-98.26
NM_001288609,-480.54
NM_004937,-266.09
NM_001045556,-300.42
NM_014762,-62.4
NM_001080826,-21.41
NM_199418,-101.05
NM_021003,-230.65
NM_004557,-59.27
NM_001145643,-6.32
NM_022756,-40.15
NM_003016,-111.12
NM_015878,-247.01
NM_024408,-135.33
NM_052998,-268.13
NM_001317916,-104.87
NM_001083956,-174.61
NM_001350134,-13.89
NM_001270680,-196.22
NM_024101,-102.25
NM_032607,-66.87
