AccNum,Energy
NM_001354955,-272.68
NM_018935,-100.16
NM_018934,-307.61
NM_001040443,-196.39
NM_002566,-119.77
NM_004800,-140.65
NM_001305082,-158.69
NM_003960,-114.3
NM_001282735,-171.19
NM_014902,-297.07
NM_001002915,-152.49
NM_173647,-117.72
NM_001160170,-253.68
NM_001200016,-211.24
NM_022159,-93.92
NM_014597,-49.98
NM_001350698,-118.43
NM_001322402,-294.96
NM_001008701,-190.1
NM_147196,-134.4
NM_152390,-92.11
NM_144584,-211.25
NM_012306,-115.78
NM_019606,-246.5
NM_032461,-50.7
NM_001202234,-448.52
NM_012183,-41.44
NM_001142645,-100.22
NM_001006946,-252.53
NM_152599,-174.79
NM_016564,-107.8
NM_004978,-423.12
NM_001105281,-43.79
NM_001134398,-72.57
NM_004255,-106.16
NM_001033026,-132.22
NM_014206,-49.54
NM_152766,-77.43
NM_022755,-193.72
NM_001270374,-152.63
NM_001146683,-158.5
NM_153237,-57.92
NM_001098621,-225.32
NM_152833,-332.66
NM_001017969,-172.15
NM_002507,-130.1
NM_024811,-74.57
NM_001300947,-83.86
NM_001083619,-203.54
NM_006693,-112.64
NM_001321834,-553.55
NM_001322272,-221.17
NM_018025,-179.55
NM_001193282,-107.68
NM_014565,-28.39
NM_021079,-45.73
NM_001916,-94.18
NM_001010926,-67.91
NM_003550,-154.48
NM_006111,-202.93
NM_001607,-149.52
NM_002111,-112.91
NM_001080393,-51.37
NM_002550,-37.55
NM_002551,-35.93
NM_018690,-45.24
NM_001284246,-327.3
NM_001639,-57.82
NM_015073,-296.72
NM_020808,-96.94
NM_003866,-278.6
NM_001944,-58.79
NM_015072,-147.12
NM_014640,-197.92
NM_001350214,-225.31
NM_001130918,-50.16
NM_001130144,-191.19
NM_001349220,-347.04
NM_206943,-70.8
NM_031949,-58.92
NM_000683,-69.95
NM_018085,-71.44
NM_001008409,-197.64
NM_001304331,-267.4
NM_001286,-122.79
NM_001265588,-214.98
NM_016169,-126.79
NM_005883,-169.23
NM_001114633,-64.0
NM_024420,-78.79
NM_213600,-88.37
NM_001206670,-30.76
NM_178034,-94.19
NM_001330314,-426.26
NM_001352016,-42.6
NM_001005200,-20.57
NM_017877,-67.69
NM_001029858,-147.37
NM_001317721,-356.73
NM_173508,-259.81
NM_017515,-211.5
NM_001355292,-245.39
NM_001351597,-30.38
NM_018328,-293.88
NM_003925,-196.86
NM_178868,-175.73
NM_017934,-150.28
NM_001323949,-468.18
NM_020827,-98.14
NM_001281453,-123.54
NM_003927,-190.31
NM_144673,-103.22
NM_021819,-29.78
NM_052999,-66.43
NM_017801,-137.05
NM_032581,-127.45
NM_001321628,-205.22
NM_001288746,-228.19
NM_130783,-108.12
NM_001100917,-37.84
NM_001143674,-124.11
NM_080629,-169.64
NM_080680,-157.76
NM_001270879,-212.46
NM_139319,-140.15
NM_012338,-202.6
NM_014399,-161.42
NM_001351267,-142.3
NM_012339,-109.88
NM_012466,-82.58
NM_012171,-188.25
NM_020695,-114.04
NM_001288804,-48.11
NM_015523,-121.27
NM_001199053,-209.85
NM_020385,-175.82
NM_001126121,-111.93
NM_031481,-231.31
NM_001282726,-144.16
NM_001324315,-422.04
NM_014252,-217.55
NM_001282197,-126.37
NM_001160210,-120.05
NM_003705,-78.8
NM_003562,-182.34
NM_001270888,-174.58
NM_001278235,-88.66
NM_006001,-79.78
NM_207312,-82.3
NM_080386,-126.82
NM_139276,-158.15
NM_020903,-149.09
NM_001355213,-50.03
NM_001308317,-212.63
NM_025004,-136.02
NM_018456,-69.59
NM_001114938,-68.77
NM_004544,-90.26
NM_001193375,-169.19
NM_018838,-47.22
NM_015965,-41.2
NM_001042476,-206.28
NM_001306076,-91.31
NM_001320917,-258.23
NM_001281448,-76.77
NM_031434,-295.55
NM_023074,-138.67
NM_001353189,-283.61
NM_177538,-294.01
NM_012373,-24.02
NM_002258,-34.78
NM_014699,-130.73
NM_001308392,-282.42
NM_014369,-113.83
NM_001330219,-197.94
NM_153324,-106.78
NM_001001921,-20.19
NM_002153,-98.18
NM_001159677,-218.68
NM_152577,-32.81
NM_001318809,-88.47
NM_017924,-86.7
NM_001034173,-110.42
NM_012190,-192.58
NM_017661,-312.61
NM_017666,-90.61
NM_080764,-337.01
NM_080740,-106.58
NM_003380,-208.72
NM_001322845,-191.94
NM_052847,-149.18
NM_001098722,-286.58
NM_005274,-176.23
NM_053064,-229.18
NM_004964,-40.47
NM_053276,-106.41
NM_001282478,-62.43
NM_016371,-77.68
NM_033258,-26.84
NM_032313,-78.15
NM_001349798,-652.14
NM_001007027,-61.67
NM_001352422,-391.69
NM_000349,-127.84
NM_004960,-78.22
NM_001354345,-296.21
NM_174914,-89.36
NM_001006941,-115.97
NM_019109,-68.93
NM_001352262,-129.85
NM_178536,-37.18
NM_013338,-74.0
NM_001146685,-36.94
NM_012288,-128.85
NM_058004,-112.15
NM_007191,-210.81
NM_003149,-128.57
NM_020315,-89.69
NM_152608,-68.4
NM_005514,-60.57
NM_001324288,-286.57
NM_145059,-59.63
NM_012434,-123.8
NM_024769,-201.74
NM_001142749,-182.86
NM_001178055,-81.08
NM_005744,-197.28
NM_000069,-151.09
NM_057749,-72.01
NM_002195,-79.8
NM_001238,-141.99
NM_001008388,-108.58
NM_019066,-74.45
NM_001265587,-73.24
NM_004663,-74.31
NM_020982,-452.33
NM_014845,-144.61
NM_004218,-90.78
NM_181453,-103.08
NM_024523,-235.9
NM_017752,-82.99
NM_021101,-135.18
NM_001171092,-237.64
NM_001306,-163.05
NM_001305,-166.09
NM_001130861,-474.89
NM_021195,-54.61
NM_001307,-474.05
NM_175062,-105.87
NM_152545,-86.21
NM_001282862,-85.51
NM_002113,-46.44
NM_152251,-24.43
NM_018086,-108.53
NM_001300804,-244.38
NM_001042507,-34.42
NM_001193434,-240.48
NM_052928,-118.74
NM_006062,-56.79
NM_002363,-152.11
NM_001321007,-313.83
NM_198274,-54.29
NM_020197,-74.06
NM_001271752,-111.36
NM_033296,-356.03
NM_000185,-44.14
NM_001197123,-223.87
NM_001287482,-251.11
NM_002198,-119.62
NM_014982,-327.15
NM_004031,-226.42
NM_024953,-62.59
NM_001347928,-110.96
NM_002460,-96.36
NM_006084,-82.46
NM_002163,-47.22
NM_033387,-135.16
NM_021184,-393.74
NM_001320302,-387.51
NM_002349,-85.91
NM_001040061,-104.71
NM_032167,-62.25
NM_001318088,-563.45
NM_024798,-74.46
NM_001162407,-226.92
NM_153337,-103.54
NM_001042633,-100.87
NM_020666,-73.93
NM_030918,-50.53
NM_014035,-149.64
NM_001317781,-114.87
NM_000395,-148.97
NM_006774,-36.89
NM_001321381,-46.61
NM_001080488,-51.54
NM_004852,-31.62
NM_004498,-83.43
NM_015937,-81.92
NM_001320627,-445.43
NM_000518,-48.3
NM_001159323,-187.95
NM_001042483,-141.98
NM_001321170,-91.51
NM_015368,-259.58
NM_153702,-74.41
NM_052959,-28.6
NM_001256795,-179.83
NM_139170,-269.45
NM_001040425,-46.49
NM_181842,-140.89
NM_014415,-132.31
NM_004778,-56.16
NM_001287603,-146.32
NM_006006,-202.04
NM_001143823,-230.18
NM_006352,-203.29
NM_031451,-232.69
NM_006869,-176.14
NM_001353454,-135.04
NM_001346712,-192.36
NM_016277,-350.64
NM_152320,-150.92
NM_001330306,-295.23
NM_152290,-85.3
NM_001320526,-294.95
NM_007242,-89.49
NM_001037814,-50.16
NM_139167,-211.4
NM_001329595,-147.1
NM_018143,-85.2
NM_021633,-146.46
NM_012250,-234.49
NM_020805,-149.88
NM_030624,-151.7
NM_152449,-182.06
NM_001202554,-317.87
NM_144602,-52.49
NM_021123,-63.91
NM_032552,-72.03
NM_001271909,-133.59
NM_006428,-75.45
NM_018073,-182.84
NM_182985,-122.36
NM_001005201,-25.2
NM_004958,-103.5
NM_198562,-104.44
NM_003362,-150.1
NM_001258025,-169.7
NM_015469,-121.38
NM_018207,-292.83
NM_207123,-231.14
NM_001136486,-23.68
NM_173547,-78.36
NM_014818,-100.24
NM_001004342,-48.76
NM_014282,-132.47
NM_001195541,-235.03
NM_017646,-51.1
NM_002544,-80.75
NM_005546,-34.08
NM_000963,-74.16
NM_005014,-94.57
NM_001257177,-70.73
NM_033067,-56.42
NM_080827,-65.16
NM_006189,-46.12
NM_001304367,-90.09
NM_198545,-99.56
NM_173538,-23.07
NM_001351574,-31.49
NM_001199479,-92.89
NM_153689,-120.61
NM_001013649,-85.4
NM_002483,-69.01
NM_001029870,-81.35
NM_001293163,-99.07
NM_033119,-195.44
NM_016256,-55.7
NM_001007189,-768.65
NM_001305206,-188.89
NM_016427,-195.52
NM_014034,-155.17
NM_000229,-50.81
NM_000208,-308.14
NM_001123065,-39.02
NM_001024607,-29.48
NM_001135242,-318.99
NM_001278939,-220.87
NM_006345,-123.13
NM_005338,-73.54
NM_000372,-51.41
NM_001354103,-503.33
NM_001010846,-57.99
NM_006073,-102.49
NM_020781,-360.87
NM_014755,-175.37
NM_013368,-111.64
NM_019605,-150.54
NM_005611,-118.89
NM_001040118,-134.71
NM_182572,-152.95
NM_197966,-221.87
NM_001304787,-188.62
NM_001242575,-45.6
NM_001127464,-38.14
NM_138796,-33.26
NM_001167676,-128.0
NM_001033564,-199.73
NM_016173,-303.27
NM_001044264,-88.81
NM_001114632,-64.81
NM_001318396,-223.03
NM_014634,-118.04
NM_001039888,-541.4
NM_001320010,-18.95
NM_001323585,-283.64
NM_017970,-134.13
NM_152901,-60.29
NM_152430,-89.42
NM_005484,-38.0
NM_001350601,-103.84
NM_003063,-84.53
NM_003620,-147.17
NM_020219,-265.57
NM_013379,-71.18
NM_004610,-140.02
NM_014720,-353.67
NM_006023,-132.05
NM_001288609,-517.73
NM_004937,-291.91
NM_001045556,-329.85
NM_014762,-115.22
NM_001080826,-55.3
NM_199418,-152.35
NM_021003,-258.88
NM_004557,-118.86
NM_001145643,-62.05
NM_022756,-87.56
NM_003016,-155.78
NM_015878,-272.49
NM_017617,-34.56
NM_024408,-197.66
NM_052998,-309.23
NM_001317916,-148.77
NM_001080401,-27.24
NM_001083956,-216.58
NM_001350134,-54.18
NM_001270680,-227.32
NM_024101,-130.99
NM_032607,-96.24
NM_138783,-105.57
NM_001145365,-228.33
NM_005526,-155.77
NM_001286084,-248.91
NM_001004356,-140.78
NM_004506,-132.04
NM_001080439,-117.65
NM_001040667,-522.76
NM_004290,-221.55
NM_004750,-164.57
NM_007184,-128.41
NM_003913,-52.24
NM_001353631,-203.38
NM_012294,-146.13
NM_001164386,-119.79
NM_001320836,-72.4
NM_001318252,-459.98
NM_005059,-40.38
NM_001311197,-68.52
NM_001101389,-31.5
NM_031912,-122.69
NM_153614,-262.8
NM_001135734,-159.09
NM_001345949,-251.89
NM_032825,-71.47
NM_172240,-176.39
NM_001002762,-95.57
NM_015185,-325.35
NM_007262,-100.06
NM_005060,-80.94
NM_007127,-47.33
NM_134260,-104.87
NM_033273,-115.0
NM_152315,-155.58
NM_182495,-45.83
NM_001348990,-391.08
NM_001077639,-65.29
NM_001080509,-79.58
NM_020813,-69.86
NM_001243961,-55.23
NM_015428,-223.71
NM_138283,-125.54
NM_021145,-261.09
NM_005524,-84.43
NM_000181,-113.94
NM_000253,-106.72
NM_175921,-46.82
NM_001300790,-56.33
NM_031959,-38.05
NM_033185,-39.04
NM_031958,-23.13
NM_001205029,-115.23
NM_002392,-179.65
NM_002393,-80.73
NM_004560,-151.76
NM_005012,-272.71
NM_173791,-201.3
NM_004175,-236.8
NM_004597,-127.32
NM_006938,-90.98
NM_024755,-108.94
NM_001007467,-259.1
NM_133266,-62.3
NM_002843,-294.31
NM_001872,-44.14
NM_001871,-36.65
NM_000222,-76.83
NM_001145715,-29.59
NM_199254,-61.13
NM_005109,-236.29
NM_002268,-192.28
NM_002267,-195.91
NM_001320611,-241.99
NM_022336,-218.71
NM_007183,-105.69
NM_014149,-57.17
NM_001255995,-45.8
NM_000567,-57.95
NM_004422,-188.91
NM_020153,-183.24
NM_139209,-71.91
NM_001080533,-65.33
NM_000554,-109.25
NM_001001968,-26.78
NM_006653,-176.02
NM_001278351,-231.91
NM_001192,-74.33
NM_198447,-112.36
NM_001324309,-83.96
NM_001012758,-48.96
NM_016823,-134.95
NM_000756,-177.71
NM_025108,-58.33
NM_001134875,-123.38
NM_148957,-169.49
NM_004423,-123.34
NM_207422,-114.47
NM_001005497,-14.55
NM_181789,-153.05
NM_024944,-234.19
NM_004933,-74.68
NM_001004728,-21.25
NM_012413,-108.3
NM_020825,-29.93
NM_001040716,-148.2
NM_032730,-205.22
NM_020856,-215.96
NM_001497,-158.88
NM_001199873,-331.49
NM_003780,-285.86
NM_004776,-178.35
NM_025176,-81.02
NM_007255,-107.34
NM_001330570,-128.7
NM_003665,-50.87
NM_004108,-46.07
NM_002003,-83.27
NM_005786,-248.19
NM_001004738,-49.72
NM_024308,-191.2
NM_024705,-90.02
NM_144683,-131.52
NM_001244580,-144.69
NM_015188,-144.66
NM_007156,-123.74
NM_018201,-106.78
NM_001350184,-228.97
NM_001097613,-144.74
NM_001006658,-91.59
NM_001251888,-107.85
NM_001349178,-91.95
NM_001066,-99.58
NM_001008530,-192.38
NM_016202,-215.95
NM_207446,-100.77
NM_198507,-133.81
NM_001347249,-157.1
NM_002833,-309.56
NM_001012508,-129.78
NM_004605,-89.17
NM_207435,-142.29
NM_015141,-138.97
NM_018196,-113.1
NM_080627,-277.33
NM_001005183,-22.66
NM_002398,-178.5
NM_001017921,-80.13
NM_032494,-75.78
NM_002175,-44.26
NM_001145165,-249.54
NM_018901,-78.9
NM_001003795,-139.67
NM_001286548,-326.8
NM_033064,-234.39
NM_020183,-179.47
NM_002827,-132.08
NM_001190766,-26.14
NM_024757,-57.43
NM_001318833,-376.15
NM_024551,-94.93
NM_001290557,-210.04
NM_001351372,-28.71
NM_002832,-417.03
NM_001294341,-225.11
NM_024815,-129.48
NM_001346127,-141.09
NM_001278267,-412.66
NM_003466,-122.21
NM_031417,-205.3
NM_001005199,-29.15
NM_005438,-137.68
NM_001286124,-368.04
NM_001039469,-363.84
NM_001128918,-392.26
NM_005558,-172.85
NM_019554,-64.76
NM_001451,-71.84
NM_080628,-61.15
NM_001551,-143.46
NM_001257389,-210.78
NM_144716,-95.14
NM_144719,-49.13
NM_001004341,-125.03
NM_001781,-41.07
NM_001251,-119.92
NM_001171252,-169.43
NM_019098,-33.06
NM_199360,-93.79
NM_033516,-97.24
NM_001003395,-207.15
NM_001284269,-95.97
NM_001355527,-57.98
NM_152347,-164.63
NM_207307,-60.53
NM_003055,-306.16
NM_001971,-53.38
NM_002443,-34.69
NM_024710,-119.21
NM_016048,-58.65
NM_005684,-42.48
NM_144647,-63.79
NM_001126128,-126.19
NM_001124,-139.31
NM_001271836,-337.63
NM_001351028,-301.82
NM_001350942,-260.38
NM_001166426,-519.21
NM_018256,-275.39
NM_014230,-70.5
NM_014482,-92.41
NM_170710,-174.1
NM_030901,-32.84
NM_001346992,-58.75
NM_014624,-200.38
NM_025132,-93.84
NM_024100,-56.15
NM_018392,-85.2
NM_033200,-55.31
NM_002716,-73.77
NM_005683,-89.48
NM_182517,-151.43
NM_012460,-180.59
NM_152374,-284.02
NM_001039590,-310.41
NM_004654,-278.76
NM_032257,-136.9
NM_003941,-206.35
NM_015896,-110.42
NM_001330057,-223.79
NM_024078,-85.81
NM_006555,-122.15
NM_001080543,-76.11
NM_138462,-181.11
NM_001271592,-139.89
NM_001319967,-31.13
NM_003278,-72.98
NM_002279,-40.88
NM_004138,-45.67
NM_005752,-51.61
NM_001633,-156.06
NM_016519,-37.18
NM_174900,-177.97
NM_001002254,-31.43
NM_030919,-99.49
NM_001003690,-127.13
NM_004185,-317.5
NM_001349689,-399.35
NM_001204871,-51.37
NM_001541,-87.13
NM_006308,-100.88
NM_001540,-86.33
NM_002741,-159.96
NM_013355,-290.74
NM_006256,-227.22
NM_014365,-256.69
NM_033194,-98.43
NM_032482,-60.72
NM_004179,-28.38
NM_001135570,-89.36
NM_015178,-296.49
NM_014899,-357.98
NM_001242359,-256.47
NM_017759,-161.91
NM_001145113,-179.07
NM_031288,-72.89
NM_001098817,-74.01
NM_152383,-141.31
NM_001001317,-60.52
NM_000579,-105.05
NM_207334,-301.64
NM_001039614,-217.4
NM_145651,-46.01
NM_144582,-110.72
NM_182943,-303.83
NM_015407,-115.36
NM_006332,-55.31
NM_016308,-131.86
NM_022160,-140.93
NM_172201,-63.8
NM_005472,-184.62
NM_000219,-239.41
NM_024785,-125.0
NM_005441,-88.64
NM_080671,-88.91
NM_012282,-114.58
NM_182504,-55.26
NM_001351003,-87.58
NM_021831,-155.51
NM_001040448,-19.34
NM_001168364,-77.18
NM_001010978,-61.68
NM_001013693,-112.15
NM_174902,-102.95
NM_001003674,-505.99
NM_021649,-235.19
NM_138441,-105.65
NM_025138,-395.04
NM_001355407,-137.59
NM_020524,-83.18
NM_001375,-100.82
NM_015150,-157.03
NM_001098522,-225.77
NM_020443,-151.25
NM_001024383,-73.13
NM_001244963,-202.25
NM_000234,-212.01
NM_013975,-78.81
NM_001302695,-34.8
NM_001033017,-26.29
NM_001033018,-29.32
NM_152556,-123.48
NM_207469,-39.1
NM_001320942,-272.89
NM_001320042,-446.66
NM_012275,-102.3
NM_024528,-116.41
NM_001099409,-200.58
NM_000791,-295.46
NM_002028,-73.01
NM_145175,-170.18
NM_001284361,-146.35
NM_002677,-66.67
NM_001350705,-234.31
NM_001199527,-181.38
NM_025003,-60.51
NM_021026,-104.47
NM_177400,-94.7
NM_152568,-44.31
NM_006168,-44.32
NM_178863,-170.21
NM_138444,-204.99
NM_014478,-87.02
NM_001317395,-175.26
NM_001282684,-51.78
NM_020063,-46.53
NM_024076,-166.36
NM_001282406,-110.18
NM_198689,-31.3
NM_198688,-32.03
NM_001100915,-54.4
NM_152387,-316.96
NM_198696,-41.82
NM_198693,-38.68
NM_198691,-45.93
NM_001346581,-175.32
NM_001242894,-158.95
NM_001012981,-175.45
NM_014569,-138.37
NM_019110,-157.58
NM_018651,-225.36
NM_001278119,-131.64
NM_024524,-119.7
NM_015323,-66.79
NM_001018078,-144.6
NM_001318918,-417.36
NM_001042413,-344.91
NM_147193,-246.23
NM_052902,-86.46
NM_004285,-214.22
NM_001318339,-138.53
NM_030622,-71.51
NM_001317812,-454.06
NM_001104647,-170.41
NM_001318467,-95.6
NM_001286807,-212.59
NM_001290205,-163.7
NM_001077191,-390.36
NM_032588,-75.75
NM_001143780,-135.67
NM_017875,-204.67
NM_014981,-26.91
NM_001301106,-213.67
NM_001303115,-263.52
NM_006082,-153.86
NM_001270399,-424.29
NM_003381,-88.97
NM_178822,-34.97
NM_001353318,-260.3
NM_033467,-140.62
NM_001321343,-127.83
NM_020823,-58.93
NM_003492,-296.6
NM_016410,-114.96
NM_006716,-269.09
NM_199129,-150.65
NM_001076785,-156.47
NM_012202,-148.15
NM_001010883,-75.86
NM_018685,-116.38
NM_001306077,-917.41
NM_004626,-115.72
NM_152595,-162.0
NM_006018,-61.95
NM_172250,-34.65
NM_032554,-143.48
NM_020734,-528.37
NM_000961,-67.97
NM_024675,-128.28
NM_003357,-37.83
NM_001001964,-25.41
NM_001144002,-321.77
NM_012377,-29.15
NM_005641,-285.96
NM_006951,-70.11
NM_003185,-36.81
NM_031923,-158.63
NM_003184,-140.52
NM_001286074,-67.06
NM_032476,-108.98
NM_001184743,-228.81
NM_002133,-69.67
NM_001272075,-137.7
NM_001015892,-195.62
NM_001286270,-261.97
NM_139022,-92.87
NM_178562,-107.97
NM_001330169,-209.32
NM_001318253,-399.77
NM_001353198,-429.08
NM_013382,-164.77
NM_001623,-73.31
NM_001318821,-53.34
NM_020693,-40.91
NM_003659,-82.94
NM_001003945,-150.15
NM_003246,-107.39
NM_006732,-264.32
NM_016346,-134.24
NM_004099,-97.97
NM_004354,-192.17
NM_003681,-155.56
NM_024768,-47.52
NM_006939,-311.55
NM_001349637,-329.52
NM_017921,-155.85
NM_153347,-108.63
NM_173804,-265.4
NM_013268,-28.87
NM_001142537,-273.24
NM_001163724,-177.77
NM_001351100,-185.76
NM_024104,-53.32
NM_001162997,-113.79
NM_001162995,-423.63
NM_203471,-163.77
NM_001351349,-26.86
NM_001162936,-119.15
NM_001042493,-49.04
NM_001737,-39.23
NM_001351351,-226.37
NM_003921,-289.63
NM_001025205,-98.58
NM_033087,-84.98
NM_006993,-50.68
NM_013232,-95.65
NM_001282232,-191.24
NM_145341,-164.18
NM_001195257,-12.36
NM_002598,-111.38
NM_001242780,-179.25
NM_175769,-68.68
NM_001171873,-93.17
NM_015311,-233.5
NM_006362,-92.39
NM_013339,-125.45
NM_005336,-181.98
NM_022129,-95.21
NM_054104,-21.75
NM_054105,-21.01
NM_015051,-103.15
NM_001163925,-424.15
NM_002615,-120.05
NM_006421,-216.46
NM_006420,-131.64
NM_020340,-130.46
NM_016486,-78.79
NM_001171690,-87.86
NM_198407,-59.28
NM_153029,-203.99
NM_001308188,-127.03
NM_001355258,-67.96
NM_019893,-19.52
NM_001942,-76.46
NM_001318944,-114.15
NM_052875,-338.58
NM_006705,-82.64
NM_001242740,-76.37
NM_183353,-133.83
NM_001329478,-222.54
NM_018225,-62.51
NM_001115131,-92.31
NM_004599,-147.84
NM_016321,-73.02
NM_001040661,-154.76
NM_000436,-171.63
NM_001134453,-57.18
NM_022120,-111.99
NM_017842,-114.11
NM_000555,-75.47
NM_032731,-119.43
NM_003079,-76.16
NM_001304815,-69.72
NM_001130089,-91.56
NM_001044370,-180.09
NM_171998,-180.96
NM_017516,-94.21
NM_024704,-109.0
NM_003146,-159.14
NM_005989,-41.33
NM_002187,-38.03
NM_000882,-136.64
NM_001010844,-45.07
NM_002606,-57.9
NM_001080525,-34.64
NM_001206999,-64.09
NM_003131,-276.75
NM_015913,-435.03
NM_147198,-86.23
NM_003800,-128.58
NM_000143,-68.39
NM_052841,-230.26
NM_006473,-141.8
NM_001917,-104.23
NM_001317889,-38.06
NM_001146171,-79.28
NM_001289998,-266.57
NM_001282531,-274.61
NM_207356,-93.24
NM_018557,-375.78
NM_144563,-77.24
NM_001318359,-242.15
NM_001206897,-236.11
NM_181510,-71.24
NM_001003722,-102.32
NM_004689,-142.59
NM_001286491,-478.75
NM_001282755,-246.99
NM_014045,-362.28
NM_032832,-246.8
NM_013437,-92.02
NM_175886,-63.73
NM_152423,-281.65
NM_181608,-73.6
NM_002081,-193.46
NM_152742,-153.42
NM_001164617,-141.92
NM_001448,-109.43
NM_004466,-261.62
NM_005708,-299.11
NM_138737,-90.6
NM_005993,-108.89
NM_002451,-66.61
NM_001003800,-80.03
NM_001354186,-257.76
NM_001348041,-230.97
NM_012430,-58.16
NM_138414,-91.03
NM_024649,-36.15
NM_031885,-150.16
NM_152384,-51.9
NM_033028,-51.48
NM_176824,-106.77
NM_181581,-178.28
NM_005478,-31.84
NM_001276713,-144.42
NM_006499,-170.58
NM_024093,-128.95
NM_182626,-151.31
NM_001001919,-19.23
NM_032411,-74.53
NM_007036,-54.83
NM_001348758,-315.23
NM_001004052,-22.7
NM_001972,-105.1
NM_007179,-47.19
NM_018238,-111.34
NM_001191033,-821.73
NM_001184889,-375.95
NM_144599,-78.6
NM_001130445,-263.82
NM_001145642,-226.52
NM_000027,-105.63
NM_015849,-37.19
NM_004077,-109.96
NM_181718,-32.8
NM_007217,-160.62
NM_014976,-58.29
NM_000029,-258.47
NM_001287591,-130.36
NM_199328,-105.49
NM_022551,-36.09
NM_005207,-322.3
NM_001355425,-22.78
NM_004212,-52.29
NM_006218,-81.7
NM_001303506,-260.96
NM_004213,-101.13
NM_000311,-201.16
NM_002649,-123.89
NM_023072,-174.32
NM_020883,-167.85
NM_020928,-49.83
NM_001042697,-92.38
NM_080603,-73.0
NM_182521,-53.92
NM_001305043,-154.8
NM_012409,-95.96
NM_001329722,-178.26
NM_016510,-131.2
NM_015037,-169.49
NM_199341,-68.26
NM_001136216,-235.85
NM_003013,-152.54
NM_001348077,-303.51
NM_001288631,-165.4
NM_005315,-46.59
NM_014935,-162.05
NM_001271664,-31.81
NM_000511,-69.66
NM_174911,-298.81
NM_032305,-112.79
NM_001346693,-157.35
NM_000025,-137.14
NM_003012,-247.8
NM_005651,-35.73
NM_001001522,-276.08
NM_002647,-58.28
NM_001011717,-12.63
NM_001317998,-173.97
NM_000979,-144.36
NM_138330,-93.55
NM_001039891,-110.28
NM_024836,-410.15
NM_001321376,-188.36
NM_033213,-138.16
NM_017851,-228.63
NM_001320415,-192.13
NM_017554,-76.2
NM_001113523,-59.95
NM_001142725,-49.89
NM_024066,-210.48
NM_001317895,-150.34
NM_001354636,-222.01
NM_182530,-75.35
NM_080600,-124.66
NM_001031804,-447.47
NM_001303274,-48.34
NM_001242957,-78.38
NM_017418,-179.2
NM_002371,-104.98
NM_001099686,-120.94
NM_175858,-37.06
NM_001330221,-345.45
NM_001004450,-14.87
NM_001031806,-177.31
NM_153717,-170.23
NM_001355230,-228.33
NM_001204366,-102.41
NM_001142443,-215.18
NM_001267598,-50.84
NM_000212,-59.93
NM_014329,-175.7
NM_181611,-35.93
NM_001135995,-142.39
NM_001242891,-182.55
NM_001323307,-191.12
NM_021813,-385.13
NM_206866,-109.12
NM_032801,-134.93
NM_001005517,-31.09
NM_001330553,-107.92
NM_016069,-119.47
NM_001500,-148.28
NM_205834,-139.66
NM_001145437,-269.31
NM_018639,-143.8
NM_001308086,-128.32
NM_001035003,-91.83
NM_013434,-84.5
NM_014591,-236.05
NM_001278340,-393.41
NM_006412,-113.15
NM_198464,-49.42
NM_001080492,-165.71
NM_214710,-63.86
NM_001195129,-87.4
NM_013270,-73.2
NM_001039503,-46.11
NM_001145659,-33.78
NM_004821,-134.23
NM_033055,-18.28
NM_002437,-63.06
NM_000088,-101.24
NM_004053,-185.62
NM_024674,-108.0
NM_021732,-271.24
NM_153244,-154.12
NM_025098,-60.62
NM_178176,-89.46
NM_058165,-69.92
NM_203390,-108.64
NM_031935,-108.37
NM_013366,-80.14
NM_016237,-92.97
NM_001286756,-112.81
NM_016238,-34.43
NM_001195520,-97.12
NM_001318936,-180.41
NM_003092,-96.98
NM_003942,-67.92
NM_001322230,-414.88
NM_021973,-520.36
NM_001257268,-64.63
NM_001009555,-307.66
NM_206998,-43.6
NM_001270482,-74.03
NM_002814,-79.49
NM_175932,-159.55
NM_001316341,-205.06
NM_138369,-168.82
NM_001320412,-48.58
NM_005711,-265.1
NM_014503,-80.77
NM_001029955,-59.53
NM_018659,-53.2
NM_004688,-150.23
NM_001282866,-105.2
NM_018396,-49.69
NM_001329224,-453.44
NM_002367,-92.21
NM_004705,-142.68
NM_003696,-88.65
NM_004738,-180.13
NM_003574,-186.87
NM_153240,-106.29
NM_003774,-145.89
NM_000272,-82.58
NM_001005216,-36.81
NM_178561,-75.49
NM_015102,-176.39
NM_001902,-76.85
NM_006095,-165.62
NM_001001998,-72.79
NM_001007534,-125.29
NM_001659,-137.33
NM_001024227,-160.3
NM_001663,-395.17
NM_001662,-122.96
NM_020474,-45.65
NM_130810,-175.53
NM_001202560,-59.64
NM_001278322,-79.01
NM_004482,-177.43
NM_014801,-180.36
NM_032319,-123.33
NM_005953,-55.47
NM_002062,-76.68
NM_033118,-63.86
NM_182493,-79.45
NM_001078170,-51.09
NM_000334,-76.32
NM_024334,-135.74
NM_198512,-47.14
NM_001123363,-246.68
NM_182588,-75.02
NM_152544,-58.38
NM_001172223,-133.03
NM_145654,-58.95
NM_001164463,-131.34
NM_152391,-160.85
NM_001040125,-429.99
NM_025078,-159.78
NM_012419,-90.27
NM_014700,-245.02
NM_144612,-29.9
NM_001002814,-80.31
NM_133447,-369.49
NM_001330177,-270.72
NM_015470,-219.37
NM_001317841,-341.95
NM_080574,-69.49
NM_178466,-121.79
