Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	13	5.70175438596	0.119435224212	NM_008717, NM_146094, NM_007798, NM_207678, NM_009804, NM_010072, NM_009752, NM_184053, NM_023065, NM_026417, NM_001113355, NM_027400, NM_011030	215	751	19662	1.58304276469	1.0	0.611454251994	81.3084630332
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	4	1.75438596491	0.125527958112	NM_001164838, NM_009804, NM_029832, NM_023258	205	109	18082	3.23687625867	1.0	0.980754745809	87.6892919927
GOTERM_BP_DIRECT	GO:0045717~negative regulation of fatty acid biosynthetic process	2	0.877192982456	0.127327037696	NM_153592, NM_007381	205	12	18082	14.7008130081	1.0	0.979468534629	88.0789195188
GOTERM_BP_DIRECT	GO:0000463~maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	0.877192982456	0.127327037696	NM_023323, NM_011291	205	12	18082	14.7008130081	1.0	0.979468534629	88.0789195188
GOTERM_MF_DIRECT	GO:0005523~tropomyosin binding	2	0.877192982456	0.129254774886	NM_016963, NM_023258	201	12	17446	14.4660033167	1.0	0.951959060141	84.6725930099
GOTERM_BP_DIRECT	GO:0007568~aging	5	2.19298245614	0.132351554037	NM_010295, NM_146094, NM_011130, NM_009804, NM_007587	205	173	18082	2.54927393205	1.0	0.980313057169	89.106836334
KEGG_PATHWAY	mmu03015:mRNA surveillance pathway	4	1.75438596491	0.134585004043	NM_025564, NM_172555, NM_012023, NM_026899	103	96	7691	3.11124595469	0.999999999557	0.986532480629	82.1670626704
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	4	1.75438596491	0.135671381712	NM_013834, NM_001001491, NM_009263, NM_009804	205	113	18082	3.1222965681	1.0	0.980063815868	89.7398352717
GOTERM_MF_DIRECT	GO:0016853~isomerase activity	4	1.75438596491	0.145679722269	NM_198295, NM_026072, NM_016881, NM_028132	201	115	17446	3.01899199654	1.0	0.960739941194	88.1587574309
KEGG_PATHWAY	mmu01212:Fatty acid metabolism	3	1.31578947368	0.146493895255	NM_146094, NM_008917, NM_007381	103	51	7691	4.39234723015	0.999999999944	0.980428173565	84.8837623477
KEGG_PATHWAY	mmu05014:Amyotrophic lateral sclerosis (ALS)	3	1.31578947368	0.146493895255	NM_025887, NM_009804, NM_024459	103	51	7691	4.39234723015	0.999999999944	0.980428173565	84.8837623477
GOTERM_BP_DIRECT	GO:0043508~negative regulation of JUN kinase activity	2	0.877192982456	0.14692031417	NM_001168491, NM_013834	205	14	18082	12.6006968641	1.0	0.984157838672	91.6380368205
GOTERM_CC_DIRECT	GO:0043234~protein complex	11	4.82456140351	0.148612388519	NM_023047, NM_026480, NM_025887, NM_010898, NM_153592, NM_008139, NM_011130, NM_023258, NM_007392, NM_175482, NM_009955	215	628	19662	1.60185157754	1.0	0.687864982031	88.0136417219
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	2	0.877192982456	0.149118842553	NM_022891, NM_207523	201	14	17446	12.3994314144	1.0	0.956070417958	88.7886308818
GOTERM_MF_DIRECT	GO:0008553~hydrogen-exporting ATPase activity, phosphorylative mechanism	2	0.877192982456	0.149118842553	NM_024173, NM_025983	201	14	17446	12.3994314144	1.0	0.956070417958	88.7886308818
GOTERM_MF_DIRECT	GO:0005525~GTP binding	8	3.50877192982	0.15084200521	NM_019718, NM_145541, NM_025887, NM_177411, NM_025535, NM_181070, NM_008139, NM_012011	201	383	17446	1.81297169505	1.0	0.949642097229	89.0924210216
GOTERM_BP_DIRECT	GO:0006281~DNA repair	7	3.0701754386	0.151023514112	NM_019405, NM_027223, NM_146207, NM_011130, NM_025380, NM_019710, NM_175482	205	318	18082	1.94161681239	1.0	0.984270497847	92.2445225961
GOTERM_CC_DIRECT	GO:0010369~chromocenter	2	0.877192982456	0.151438588645	NM_001076789, NM_028039	215	15	19662	12.1934883721	1.0	0.685858235023	88.5278023848
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	12	5.26315789474	0.154005846644	NM_025535, NM_027016, NM_146094, NM_153592, NM_021557, NM_198295, NM_028339, NM_029832, NM_010072, NM_184053, NM_013933, NM_027400	215	710	19662	1.54565345562	1.0	0.683298141934	88.9771098973
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	11	4.82456140351	0.157037844542	NM_008638, NM_146094, NM_010726, NM_021557, NM_145595, NM_009804, NM_024181, NM_023065, NM_007381, NM_028057, NM_011030	201	604	17446	1.58072221673	1.0	0.948083155289	90.1228726241
GOTERM_BP_DIRECT	GO:0071363~cellular response to growth factor stimulus	3	1.31578947368	0.162761845788	NM_013834, NM_009804, NM_027769	205	64	18082	4.13460365854	1.0	0.987519061834	93.7600396985
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	28	12.2807017544	0.164173837889	NM_010295, NM_001039129, NM_172555, NM_146130, NM_012011, NM_207523, NM_148930, NM_008717, NM_019718, NM_009159, NM_027427, NM_181070, NM_134115, NM_009274, NM_145541, NM_025887, NM_010620, NM_177411, NM_008446, NM_009459, NM_007392, NM_019710, NM_025535, NM_026487, NM_007761, NM_008139, NM_010718, NM_001081117	201	1936	17446	1.2553143374	1.0	0.94766315296	91.1976415594
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	2	0.877192982456	0.166075790053	NM_026611, NM_026001	205	16	18082	11.0256097561	1.0	0.987266072997	94.1347877015
GOTERM_MF_DIRECT	GO:0016538~cyclin-dependent protein serine/threonine kinase regulator activity	2	0.877192982456	0.168531971043	NM_207678, NM_025415	201	16	17446	10.8495024876	1.0	0.944505873051	91.7996395783
GOTERM_CC_DIRECT	GO:0005793~endoplasmic reticulum-Golgi intermediate compartment	3	1.31578947368	0.169184850376	NM_009825, NM_001163662, NM_027400	215	68	19662	4.03461012312	1.0	0.711536721113	91.3180406673
GOTERM_MF_DIRECT	GO:0042393~histone binding	4	1.75438596491	0.170393344488	NM_008972, NM_001252585, NM_009672, NM_025415	201	124	17446	2.79987160969	1.0	0.938797235594	92.0449400787
GOTERM_BP_DIRECT	GO:0032088~negative regulation of NF-kappaB transcription factor activity	3	1.31578947368	0.170757375526	NM_009804, NM_023258, NM_013471	205	66	18082	4.00931263858	1.0	0.987517090727	94.6284172609
GOTERM_CC_DIRECT	GO:0005777~peroxisome	4	1.75438596491	0.171516726475	NM_007940, NM_026487, NM_010726, NM_009804	215	131	19662	2.79240191727	1.0	0.708288808835	91.6339089299
GOTERM_MF_DIRECT	GO:0005515~protein binding	54	23.6842105263	0.173576447267	NM_152808, NM_201369, NM_207523, NM_027188, NM_007569, NM_153592, NM_010726, NM_146207, NM_001113355, NM_007874, NM_025887, NM_009903, NM_008917, NM_019738, NM_207678, NM_018854, NM_025380, NM_007392, NM_001113211, NM_025535, NM_019639, NM_011541, NM_008139, NM_023258, NM_009825, NM_001076789, NM_019718, NM_009159, NM_145442, NM_026570, NM_013834, NM_134115, NM_024173, NM_027015, NM_013933, NM_145541, NM_001168491, NM_020590, NM_010898, NM_175090, NM_001164838, NM_001111279, NM_019564, NM_016980, NM_023047, NM_001177648, NM_026480, NM_026487, NM_027973, NM_024181, NM_009672, NM_026885, NM_172507, NM_009955	201	4092	17446	1.14540202215	1.0	0.934590862857	92.4487366194
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	4	1.75438596491	0.175973993396	NM_001042484, NM_008139, NM_023065, NM_013415	205	128	18082	2.75640243902	1.0	0.98793988461	95.1325387055
GOTERM_BP_DIRECT	GO:0006457~protein folding	4	1.75438596491	0.175973993396	NM_198295, NM_028339, NM_026072, NM_178939	205	128	18082	2.75640243902	1.0	0.98793988461	95.1325387055
GOTERM_CC_DIRECT	GO:0032580~Golgi cisterna membrane	3	1.31578947368	0.176945530674	NM_025535, NM_025283, NM_001163662	215	70	19662	3.91933554817	1.0	0.712169871364	92.3285844124
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	2	0.877192982456	0.178867267843	NM_011287, NM_027098	215	18	19662	10.1612403101	1.0	0.708201182536	92.5614322699
GOTERM_CC_DIRECT	GO:0080008~Cul4-RING E3 ubiquitin ligase complex	2	0.877192982456	0.178867267843	NM_146207, NM_001165980	215	18	19662	10.1612403101	1.0	0.708201182536	92.5614322699
GOTERM_BP_DIRECT	GO:0001822~kidney development	4	1.75438596491	0.181582494809	NM_019718, NM_009804, NM_018854, NM_013471	205	130	18082	2.71399624765	1.0	0.988462815861	95.624937827
GOTERM_MF_DIRECT	GO:0008092~cytoskeletal protein binding	3	1.31578947368	0.183251758596	NM_020590, NM_010898, NM_013512	201	68	17446	3.82923617208	1.0	0.937644344088	93.5625524924
GOTERM_BP_DIRECT	GO:0055093~response to hyperoxia	2	0.877192982456	0.184803200612	NM_011130, NM_009804	205	18	18082	9.80054200542	1.0	0.988223532655	95.8862104242
GOTERM_BP_DIRECT	GO:0031647~regulation of protein stability	3	1.31578947368	0.186933924208	NM_010898, NM_023258, NM_175482	205	70	18082	3.78020905923	1.0	0.987647874534	96.0509546409
GOTERM_MF_DIRECT	GO:0008601~protein phosphatase type 2A regulator activity	2	0.877192982456	0.187504346974	NM_019561, NM_012023	201	18	17446	9.64400221117	1.0	0.934950349594	94.0022058761
GOTERM_MF_DIRECT	GO:0019001~guanyl nucleotide binding	2	0.877192982456	0.187504346974	NM_025887, NM_008139	201	18	17446	9.64400221117	1.0	0.934950349594	94.0022058761
GOTERM_CC_DIRECT	GO:0022626~cytosolic ribosome	2	0.877192982456	0.187812615257	NM_022891, NM_016980	215	19	19662	9.62643818849	1.0	0.719521715995	93.5618098099
KEGG_PATHWAY	mmu03013:RNA transport	5	2.19298245614	0.188757872341	NM_026892, NM_133354, NM_025564, NM_025437, NM_012011	103	170	7691	2.19617361508	1.0	0.988353286232	91.7517532294
GOTERM_BP_DIRECT	GO:0032868~response to insulin	3	1.31578947368	0.191011780955	NM_009159, NM_146094, NM_009804	205	71	18082	3.72696667812	1.0	0.987702959819	96.3491706084
GOTERM_BP_DIRECT	GO:0045022~early endosome to late endosome transport	2	0.877192982456	0.194009364638	NM_025887, NM_018768	205	19	18082	9.28472400513	1.0	0.987424082093	96.5547970555
GOTERM_BP_DIRECT	GO:0033189~response to vitamin A	2	0.877192982456	0.194009364638	NM_146094, NM_009804	205	19	18082	9.28472400513	1.0	0.987424082093	96.5547970555
GOTERM_BP_DIRECT	GO:0000245~spliceosomal complex assembly	2	0.877192982456	0.194009364638	NM_009274, NM_148930	205	19	18082	9.28472400513	1.0	0.987424082093	96.5547970555
GOTERM_MF_DIRECT	GO:0008565~protein transporter activity	3	1.31578947368	0.195687773463	NM_145541, NM_027016, NM_001113355	201	71	17446	3.66743746058	1.0	0.936429104186	94.7710247162
GOTERM_CC_DIRECT	GO:0000307~cyclin-dependent protein kinase holoenzyme complex	2	0.877192982456	0.196660963295	NM_207678, NM_025415	215	20	19662	9.14511627907	1.0	0.729939763965	94.4276925385
GOTERM_MF_DIRECT	GO:0016810~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	2	0.877192982456	0.196828373286	NM_023047, NM_009955	201	19	17446	9.13642314742	1.0	0.930805398348	94.8706187312
GOTERM_CC_DIRECT	GO:0005813~centrosome	8	3.50877192982	0.197720545114	NM_019718, NM_019405, NM_029762, NM_001177659, NM_001190449, NM_018854, NM_181589, NM_175245	215	435	19662	1.68186046512	1.0	0.72444811096	94.523827968
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	6	2.63157894737	0.204250434822	NM_019405, NM_026348, NM_025377, NM_019561, NM_133851, NM_019710	205	277	18082	1.91057497579	1.0	0.989269315117	97.1784485569
GOTERM_MF_DIRECT	GO:0031418~L-ascorbic acid binding	2	0.877192982456	0.206045927965	NM_010726, NM_011030	201	20	17446	8.67960199005	1.0	0.933534585048	95.6133348109
GOTERM_MF_DIRECT	GO:0003756~protein disulfide isomerase activity	2	0.877192982456	0.206045927965	NM_198295, NM_028339	201	20	17446	8.67960199005	1.0	0.933534585048	95.6133348109
GOTERM_BP_DIRECT	GO:0030279~negative regulation of ossification	2	0.877192982456	0.212112460952	NM_013834, NM_007587	205	21	18082	8.40046457607	1.0	0.990255431067	97.5837191288
GOTERM_CC_DIRECT	GO:0019013~viral nucleocapsid	2	0.877192982456	0.214070837657	NM_001039129, NM_146130	215	22	19662	8.31374207188	1.0	0.748444345241	95.8258507219
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	4	1.75438596491	0.21615764662	NM_016963, NM_010898, NM_133937, NM_013834	205	142	18082	2.48464445208	1.0	0.99026934161	97.7703487666
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	6	2.63157894737	0.217267435736	NM_016963, NM_033444, NM_029814, NM_134115, NM_026879, NM_013933	201	279	17446	1.86658107313	1.0	0.937904176436	96.3828797121
KEGG_PATHWAY	mmu04720:Long-term potentiation	3	1.31578947368	0.217964426171	NM_145541, NM_008139, NM_024459	103	66	7691	3.39408649603	1.0	0.989735359807	94.6737336051
GOTERM_MF_DIRECT	GO:0008234~cysteine-type peptidase activity	4	1.75438596491	0.219893501525	NM_033607, NM_178016, NM_007798, NM_175482	201	141	17446	2.46229843689	1.0	0.934341988938	96.5439080862
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	5	2.19298245614	0.220410527113	NM_001177648, NM_025535, NM_028017, NM_018768, NM_027400	205	213	18082	2.0705370434	1.0	0.990335574091	97.9519563562
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	11	4.82456140351	0.22481572042	NM_145541, NM_025887, NM_010898, NM_025283, NM_007798, NM_009263, NM_033444, NM_009672, NM_013471, NM_013933, NM_018768	215	692	19662	1.45370345477	1.0	0.760495579708	96.5187228608
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	17	7.45614035088	0.225409171441	NM_020590, NM_001042484, NM_001039137, NM_008917, NM_018854, NM_184053, NM_001163662, NM_027400, NM_138587, NM_019718, NM_025535, NM_025283, NM_008409, NM_009804, NM_009752, NM_026417, NM_028039	215	1190	19662	1.30644518272	1.0	0.754586794768	96.553700748
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	6	2.63157894737	0.227194334375	NM_020590, NM_133354, NM_153592, NM_146207, NM_009459, NM_018768	201	284	17446	1.83371873029	1.0	0.935121485484	96.9573728269
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	3	1.31578947368	0.228155994261	NM_013834, NM_023258, NM_011576	205	80	18082	3.30768292683	1.0	0.991163316058	98.2476537702
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	3	1.31578947368	0.228155994261	NM_146094, NM_013834, NM_001081117	205	80	18082	3.30768292683	1.0	0.991163316058	98.2476537702
GOTERM_CC_DIRECT	GO:0000777~condensed chromosome kinetochore	3	1.31578947368	0.232482841846	NM_026348, NM_027973, NM_011801	215	84	19662	3.26611295681	1.0	0.759908396294	96.946357558
GOTERM_MF_DIRECT	GO:0005537~mannose binding	2	0.877192982456	0.233071791589	NM_010072, NM_027400	201	23	17446	7.54747999135	1.0	0.934666732151	97.25640829
GOTERM_BP_DIRECT	GO:0007126~meiotic nuclear division	2	0.877192982456	0.238511190186	NM_001081117, NM_019710	205	24	18082	7.35040650407	1.0	0.992387188477	98.5808962372
KEGG_PATHWAY	mmu04924:Renin secretion	3	1.31578947368	0.242501725078	NM_007798, NM_008139, NM_024459	103	71	7691	3.15506632025	1.0	0.989928453208	96.3584724612
KEGG_PATHWAY	mmu04360:Axon guidance	4	1.75438596491	0.24443166854	NM_023047, NM_010718, NM_024459, NM_009955	103	129	7691	2.31534582675	1.0	0.984643974397	96.4676093311
KEGG_PATHWAY	mmu00531:Glycosaminoglycan degradation	2	0.877192982456	0.244774049829	NM_029364, NM_009752	103	21	7691	7.11141932501	1.0	0.97769017064	96.4866548058
GOTERM_BP_DIRECT	GO:0001731~formation of translation preinitiation complex	2	0.877192982456	0.24711367758	NM_026603, NM_012011	205	25	18082	7.0563902439	1.0	0.993150594702	98.8116040896
GOTERM_MF_DIRECT	GO:0008201~heparin binding	4	1.75438596491	0.250305530773	NM_001277113, NM_008047, NM_013834, NM_013587	201	151	17446	2.29923231524	1.0	0.943423711486	97.9836480377
GOTERM_MF_DIRECT	GO:0031683~G-protein beta/gamma-subunit complex binding	2	0.877192982456	0.250578493114	NM_019405, NM_008139	201	25	17446	6.94368159204	1.0	0.938653287072	97.9935737511
GOTERM_MF_DIRECT	GO:0016779~nucleotidyltransferase activity	3	1.31578947368	0.254744705501	NM_011130, NM_172555, NM_001033293	201	85	17446	3.06338893766	1.0	0.936952530737	98.1395616153
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	6	2.63157894737	0.261565897764	NM_016963, NM_033444, NM_029814, NM_134115, NM_026879, NM_013933	215	316	19662	1.73641448337	1.0	0.798826056917	98.1651014448
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	8	3.50877192982	0.261842049105	NM_007940, NM_146094, NM_153592, NM_145595, NM_007381, NM_010299, NM_026644, NM_028057	205	459	18082	1.53733992242	1.0	0.994645916425	99.1270867802
GOTERM_BP_DIRECT	GO:0042073~intraciliary transport	2	0.877192982456	0.264029602227	NM_019718, NM_018854	205	27	18082	6.53369467028	1.0	0.994390119168	99.1666215469
GOTERM_BP_DIRECT	GO:0045737~positive regulation of cyclin-dependent protein serine/threonine kinase activity	2	0.877192982456	0.264029602227	NM_207678, NM_025415	205	27	18082	6.53369467028	1.0	0.994390119168	99.1666215469
GOTERM_CC_DIRECT	GO:0071011~precatalytic spliceosome	2	0.877192982456	0.264079069706	NM_025845, NM_009227	215	28	19662	6.53222591362	1.0	0.796281918748	98.2457576256
KEGG_PATHWAY	mmu04144:Endocytosis	6	2.63157894737	0.264782963596	NM_025887, NM_177411, NM_029814, NM_001113355, NM_026879, NM_026885	103	261	7691	1.71654949224	1.0	0.978055456002	97.4494948954
GOTERM_CC_DIRECT	GO:0005802~trans-Golgi network	4	1.75438596491	0.264815059801	NM_001177648, NM_001039137, NM_001163662, NM_018768	215	164	19662	2.23051616563	1.0	0.791256805156	98.2687500952
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	4	1.75438596491	0.264815059801	NM_016963, NM_010898, NM_133937, NM_007392	215	164	19662	2.23051616563	1.0	0.791256805156	98.2687500952
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	5	2.19298245614	0.266745882962	NM_025535, NM_025706, NM_028017, NM_001113355, NM_018768	205	232	18082	1.90096719933	1.0	0.994202712108	99.2133800855
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	3	1.31578947368	0.267499936628	NM_024181, NM_013415, NM_024173	201	88	17446	2.95895522388	1.0	0.941857689454	98.5276247035
GOTERM_BP_DIRECT	GO:0008152~metabolic process	8	3.50877192982	0.268239490235	NM_029364, NM_008638, NM_007940, NM_028749, NM_009752, NM_001033293, NM_007381, NM_026644	205	463	18082	1.52405836801	1.0	0.993852057572	99.2380332932
KEGG_PATHWAY	mmu04260:Cardiac muscle contraction	3	1.31578947368	0.272095924759	NM_001001491, NM_013415, NM_001289849	103	77	7691	2.9092169966	1.0	0.973748291399	97.7361766247
GOTERM_BP_DIRECT	GO:0006378~mRNA polyadenylation	2	0.877192982456	0.272345191319	NM_172555, NM_026899	205	28	18082	6.30034843206	1.0	0.993856949323	99.3021270121
GOTERM_BP_DIRECT	GO:0030100~regulation of endocytosis	2	0.877192982456	0.272345191319	NM_025887, NM_177411	205	28	18082	6.30034843206	1.0	0.993856949323	99.3021270121
GOTERM_BP_DIRECT	GO:0007264~small GTPase mediated signal transduction	5	2.19298245614	0.276187169775	NM_019718, NM_145541, NM_025887, NM_177411, NM_181070	205	236	18082	1.86874741629	1.0	0.993829448483	99.3575011081
GOTERM_CC_DIRECT	GO:0001726~ruffle	3	1.31578947368	0.276822153032	NM_016963, NM_025887, NM_010898	215	95	19662	2.88793145655	1.0	0.802200326738	98.6066406447
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	7	3.0701754386	0.280021964059	NM_007569, NM_011130, NM_009804, NM_023258, NM_184053, NM_201369, NM_024459	201	384	17446	1.58221911277	1.0	0.946136052722	98.8344161973
GOTERM_BP_DIRECT	GO:0046686~response to cadmium ion	2	0.877192982456	0.280567279543	NM_010295, NM_009804	205	29	18082	6.08309503785	1.0	0.993876725535	99.4156053697
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	2	0.877192982456	0.288696913131	NM_008446, NM_133851	205	30	18082	5.88032520325	1.0	0.994392547738	99.5106362998
GOTERM_BP_DIRECT	GO:0090200~positive regulation of release of cytochrome c from mitochondria	2	0.877192982456	0.288696913131	NM_027342, NM_023258	205	30	18082	5.88032520325	1.0	0.994392547738	99.5106362998
GOTERM_BP_DIRECT	GO:0010975~regulation of neuron projection development	2	0.877192982456	0.288696913131	NM_013834, NM_009955	205	30	18082	5.88032520325	1.0	0.994392547738	99.5106362998
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	2	0.877192982456	0.288696913131	NM_010295, NM_013834	205	30	18082	5.88032520325	1.0	0.994392547738	99.5106362998
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	3	1.31578947368	0.290831441447	NM_010898, NM_008139, NM_027188	205	95	18082	2.78541720154	1.0	0.99416372766	99.5330730471
KEGG_PATHWAY	mmu04261:Adrenergic signaling in cardiomyocytes	4	1.75438596491	0.29120342962	NM_008139, NM_001001491, NM_012023, NM_013415	103	142	7691	2.10337754683	1.0	0.97434790601	98.3516643506
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	7	3.0701754386	0.292010803664	NM_016957, NM_175009, NM_011541, NM_011712, NM_019738, NM_013471, NM_025415	205	397	18082	1.5552497389	1.0	0.993812414847	99.5450530303
GOTERM_BP_DIRECT	GO:1990090~cellular response to nerve growth factor stimulus	2	0.877192982456	0.296735126608	NM_145541, NM_007587	205	31	18082	5.69063729347	1.0	0.993912516925	99.5902178922
KEGG_PATHWAY	mmu04146:Peroxisome	3	1.31578947368	0.301666072855	NM_007940, NM_010726, NM_009804	103	83	7691	2.69891215347	1.0	0.97174943036	98.6195836103
GOTERM_BP_DIRECT	GO:0006506~GPI anchor biosynthetic process	2	0.877192982456	0.304682943022	NM_178016, NM_010072	205	32	18082	5.51280487805	1.0	0.994394166501	99.656861113
GOTERM_BP_DIRECT	GO:2001238~positive regulation of extrinsic apoptotic signaling pathway	2	0.877192982456	0.304682943022	NM_013834, NM_023258	205	32	18082	5.51280487805	1.0	0.994394166501	99.656861113
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	21	9.21052631579	0.3052246411	NM_008638, NM_008917, NM_001190449, NM_019564, NM_011200, NM_010946, NM_023047, NM_029364, NM_033607, NM_007940, NM_026487, NM_178016, NM_007798, NM_025790, NM_009752, NM_026899, NM_025983, NM_145381, NM_010299, NM_175482, NM_009955	201	1533	17446	1.18898657398	1.0	0.95727269254	99.2808076409
GOTERM_CC_DIRECT	GO:0043005~neuron projection	7	3.0701754386	0.306894805605	NM_145541, NM_025887, NM_010898, NM_146130, NM_008917, NM_007587, NM_009955	215	420	19662	1.52418604651	1.0	0.834723872173	99.2041299108
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	2	0.877192982456	0.312541374015	NM_025415, NM_007587	205	33	18082	5.34575018477	1.0	0.994824644075	99.7126689303
GOTERM_CC_DIRECT	GO:0045121~membrane raft	5	2.19298245614	0.321532982037	NM_025887, NM_010898, NM_009825, NM_153592, NM_008917	215	262	19662	1.7452511983	1.0	0.846113662695	99.3993710352
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	6	2.63157894737	0.327701155447	NM_027342, NM_013834, NM_019738, NM_023258, NM_025380, NM_148930	205	335	18082	1.57978886058	1.0	0.995882698089	99.7971614244
GOTERM_CC_DIRECT	GO:0031941~filamentous actin	2	0.877192982456	0.333214222746	NM_016963, NM_001001491	215	37	19662	4.94330609679	1.0	0.853629884532	99.5223001822
GOTERM_BP_DIRECT	GO:0006487~protein N-linked glycosylation	2	0.877192982456	0.335590302776	NM_016881, NM_010072	205	36	18082	4.90027100271	1.0	0.996194964506	99.8313078904
GOTERM_BP_DIRECT	GO:0031122~cytoplasmic microtubule organization	2	0.877192982456	0.335590302776	NM_026487, NM_019936	205	36	18082	4.90027100271	1.0	0.996194964506	99.8313078904
GOTERM_CC_DIRECT	GO:0005759~mitochondrial matrix	4	1.75438596491	0.336087410723	NM_145595, NM_026503, NM_007381, NM_145381	215	188	19662	1.94576942108	1.0	0.851797370874	99.5487403531
GOTERM_CC_DIRECT	GO:0005814~centriole	3	1.31578947368	0.340915856144	NM_019405, NM_001177659, NM_018854	215	111	19662	2.4716530484	1.0	0.852039556392	99.5901474586
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	2	0.877192982456	0.343101085114	NM_172086, NM_027188	205	37	18082	4.76783124588	1.0	0.996454727883	99.8587494211
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	4	1.75438596491	0.347715398272	NM_145541, NM_019639, NM_028017, NM_009955	215	192	19662	1.90523255814	1.0	0.854304525698	99.6425270537
KEGG_PATHWAY	mmu00052:Galactose metabolism	2	0.877192982456	0.348254192013	NM_009752, NM_028132	103	32	7691	4.66686893204	1.0	0.981438901719	99.3941640055
GOTERM_CC_DIRECT	GO:0043195~terminal bouton	3	1.31578947368	0.348824494359	NM_025887, NM_007587, NM_009955	215	113	19662	2.42790697674	1.0	0.850837129627	99.6504590225
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	3	1.31578947368	0.352884109374	NM_013834, NM_023258, NM_007587	205	110	18082	2.40558758315	1.0	0.996845455975	99.8882554137
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	3	1.31578947368	0.356701333802	NM_026480, NM_010898, NM_009263	215	115	19662	2.38568250758	1.0	0.854217291066	99.7022807687
GOTERM_BP_DIRECT	GO:0008333~endosome to lysosome transport	2	0.877192982456	0.357870114599	NM_029814, NM_018768	205	39	18082	4.52332707942	1.0	0.996903630761	99.9009696582
GOTERM_BP_DIRECT	GO:0007040~lysosome organization	2	0.877192982456	0.357870114599	NM_008917, NM_029814	205	39	18082	4.52332707942	1.0	0.996903630761	99.9009696582
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	2	0.877192982456	0.357870114599	NM_009825, NM_011030	205	39	18082	4.52332707942	1.0	0.996903630761	99.9009696582
GOTERM_CC_DIRECT	GO:0055037~recycling endosome	3	1.31578947368	0.360627097636	NM_025887, NM_175090, NM_018768	215	116	19662	2.36511627907	1.0	0.853664333188	99.7253662048
GOTERM_CC_DIRECT	GO:0045335~phagocytic vesicle	2	0.877192982456	0.361827860644	NM_145541, NM_025887	215	41	19662	4.46103233125	1.0	0.850467010244	99.7320896791
GOTERM_CC_DIRECT	GO:0009925~basal plasma membrane	2	0.877192982456	0.368788200979	NM_009903, NM_181070	215	42	19662	4.35481727575	1.0	0.852973274501	99.7681591328
GOTERM_CC_DIRECT	GO:0030054~cell junction	10	4.38596491228	0.381023516055	NM_145541, NM_009903, NM_026487, NM_019936, NM_138751, NM_023844, NM_010330, NM_023065, NM_013933, NM_027769	215	718	19662	1.27369307508	1.0	0.860385279444	99.8208982631
KEGG_PATHWAY	mmu04972:Pancreatic secretion	3	1.31578947368	0.383929541882	NM_145541, NM_008139, NM_013415	103	100	7691	2.24009708738	1.0	0.985672441553	99.69043997
